SK_ID_CURR,TARGET,TARGET_PROB
208432,0,0.04040517089886001
409439,1,0.10227220034521474
230474,0,0.06824026080239466
218543,0,0.06826524105110045
452407,1,0.18873691224678102
321863,0,0.05712880234856001
446066,0,0.0758909565284684
171206,0,0.04711122752006725
304478,0,0.03452483589140268
344092,1,0.15487418566328817
260773,1,0.16424181775186547
400942,0,0.03744928566631703
271350,0,0.061976898605240964
323037,0,0.05090206661280783
361664,1,0.10098864465335117
268686,0,0.04626433821707676
154352,0,0.04181013197233849
144620,1,0.15411052590949048
384507,1,0.14143317699652258
327013,0,0.03558495703565243
245900,1,0.1480373395154665
425144,1,0.09407074587505719
245079,0,0.06952722373410918
174197,1,0.13206932340013358
162524,0,0.06839743835898866
442225,1,0.12879861228076472
143697,0,0.06371624326675958
420034,0,0.04942958513463622
372114,0,0.05008477415722651
152727,1,0.12812708486549163
250629,0,0.04392205682429466
135923,0,0.07837068881196317
381518,0,0.07798858180600823
372056,1,0.1391390155363586
420488,1,0.08714282878791772
169409,0,0.06859679594730755
185251,1,0.08115103910584917
312947,0,0.0798483005185387
133211,1,0.14582469396769002
149181,0,0.06740683876026193
167289,1,0.11590562273093828
274779,0,0.03804614279976869
325190,1,0.1535308331946839
231876,1,0.18373035510494723
450245,1,0.10755934018701252
404203,1,0.10103829290521418
412034,0,0.056039214650922015
268928,0,0.0664078239370666
159668,0,0.07911779026755494
131553,0,0.04921997627454489
119741,0,0.03693209674861527
272426,1,0.163679942300036
194922,1,0.11949508853309944
430490,1,0.1531874881776953
305292,1,0.15530673479104812
424018,0,0.05576873022977555
256489,0,0.05047466875605171
395841,0,0.0569261297135945
401267,1,0.08580032870413982
143083,0,0.07247502320557246
259134,1,0.08867435372738332
235311,0,0.05137240081537107
354074,1,0.12701719950389273
205917,0,0.06672075970887638
332693,0,0.059590378470386625
323586,0,0.035390740157493585
139369,0,0.06329771410413743
141491,0,0.03242798426532218
190007,1,0.18513647136765807
129463,1,0.13212610098284536
379835,0,0.04457358300848451
426995,1,0.15863294698100716
219155,0,0.036080805020133735
365731,0,0.047888869561412944
287077,0,0.048539101061011516
405577,0,0.07939988175072578
154833,1,0.12956434460432514
289954,0,0.06181679483624283
274598,0,0.04580348696309018
447234,0,0.06727458992859832
188325,0,0.06450590146023465
228587,1,0.15189252874478767
146047,0,0.07395568589536507
320437,1,0.11376774047177683
346859,1,0.11429482081091905
435693,0,0.035621337860653475
343328,0,0.0563281124292013
260982,0,0.06635430309813914
383619,1,0.10453404191376497
280783,0,0.07108760197274384
284007,0,0.07480092547440069
297243,0,0.05706613170465571
319794,0,0.0807019392934513
424154,0,0.06632736272372494
206470,1,0.08811493463760119
441068,1,0.0833385145734622
172532,1,0.10551603724484622
330410,1,0.1487142493587675
392187,0,0.0693209891364777
113713,0,0.05362767741048754
205630,1,0.1779513383125248
447701,0,0.07141131388348933
360212,0,0.056384509523025254
343322,0,0.03544694110995229
121311,0,0.05434869424217181
397351,1,0.20873418289914922
219468,0,0.0490633773365809
280592,0,0.0630110025953108
384134,0,0.06731423142240485
338416,1,0.2454357599537013
221366,0,0.038936511263853286
284995,0,0.03165253487591385
153155,0,0.07218003605952737
419999,1,0.13489409737046779
236013,1,0.20405703831863567
411917,0,0.06972822471300098
316825,0,0.03712113259027555
273350,0,0.038970244824860334
454227,1,0.13760322488413115
242306,0,0.06364095275441507
335985,0,0.05650276561027697
192962,1,0.13488517587817542
317248,0,0.0693392156837362
283093,1,0.08966292522663212
255715,0,0.06275101808115197
432041,0,0.06362801170417713
257229,0,0.07778433001905875
305443,0,0.029472344241441056
267353,0,0.0493213616681332
281630,0,0.06846792681830322
358367,1,0.09641525414554843
245276,1,0.12880109314544413
283285,0,0.06084448195169718
356590,0,0.03551593814654179
166066,0,0.06491528859036183
422091,1,0.129707708264923
323128,1,0.16036632607627366
324102,0,0.03943529321621451
226453,1,0.10081580339025002
380186,1,0.0958575506449198
174989,0,0.053488868130351516
177302,0,0.07284631427406396
282479,1,0.08695067227070909
219038,1,0.19059303632716051
157377,0,0.051752425377787625
177643,1,0.14001408820718816
431798,0,0.06540151415642705
255185,1,0.1413420227263875
434039,0,0.05927203055210751
117409,0,0.04369626804604225
328130,0,0.04321799755791907
208916,0,0.03963735182395231
245158,1,0.11537035891215713
208155,0,0.03930606126694582
156024,0,0.03763491770648902
210471,1,0.16214590426834552
361890,1,0.12163887445720267
149952,0,0.0483828961541217
358115,0,0.03965261595804574
224633,1,0.202761781000248
355895,0,0.054550305628088054
135230,1,0.1637968602481009
269974,0,0.0425119594943716
258446,1,0.1288260306068044
106496,1,0.09172652274111834
454771,0,0.0568758411653391
416445,0,0.04150971216165002
359501,0,0.03539305314244387
113614,0,0.06375832563032795
341415,0,0.04184540704354255
327643,0,0.07087065308391251
202854,1,0.08267159959608866
348356,0,0.05612585963324432
137309,0,0.054059722842624156
162059,0,0.033840301672807015
116638,0,0.05356645294852786
216089,0,0.05500494707625868
354744,0,0.039819562866385806
252810,0,0.04677280953172896
113725,0,0.03435770027588583
443416,0,0.06751053336374314
439365,0,0.04217572686603348
288082,1,0.09641726583336702
352915,0,0.06009484657706454
156337,0,0.04572733651626836
282504,0,0.053347739365831065
406184,0,0.07098821668604871
125786,1,0.17246439013081377
258780,1,0.107786850663955
346440,0,0.03274375423151002
113358,0,0.07253794999409327
416664,1,0.08339976525498384
342242,1,0.16775466690810442
124764,0,0.05852565587116326
145661,1,0.1739265531526157
331335,1,0.1300825576403619
285549,1,0.1843434850453912
212580,0,0.05871274803511053
122306,0,0.04639513924705745
245976,0,0.039121893728188153
151434,1,0.11823852537187496
392979,1,0.13528756625939592
131413,0,0.07760260197161273
125629,0,0.03172569713458436
200630,0,0.03910270649576023
392373,1,0.18867503780925646
174400,0,0.07293862449171047
167017,0,0.0448089414473441
294651,1,0.09967283950034102
271981,0,0.044211755634753616
312920,1,0.1773322960193004
325197,1,0.11753424143478952
155651,0,0.04738207017141751
117756,0,0.07700542629924284
430079,1,0.09825550227961521
133980,0,0.07717384498301762
112478,1,0.13014225622559533
225449,0,0.07886863617882559
242767,0,0.0727527222409827
438375,0,0.0537940281754059
370657,0,0.06630222029870564
393857,0,0.029836070138073986
309481,0,0.0448855317001686
311768,0,0.06424617278417546
240947,0,0.038094242392173974
153378,0,0.02490125275947538
272554,1,0.1532212132685371
368106,0,0.03350791063822306
345151,0,0.041304010850231325
135574,1,0.10760005088704344
373644,1,0.09570443494610123
156756,0,0.05890293921899541
172932,1,0.13849491891590962
414437,1,0.09131502695284756
307604,0,0.07238101489527778
148764,0,0.03417111322516344
347890,1,0.1276655765097171
384299,0,0.041306219663709315
384219,0,0.061642934967927
160864,0,0.050855942815460096
262390,0,0.04374142886581549
413544,0,0.051220385226520566
191230,1,0.16289174234725368
166835,1,0.17047043144842
134095,0,0.0538349851523333
425709,1,0.13551540193019684
366723,0,0.030867266866415742
419630,1,0.0945922892335421
399307,1,0.11761520441267277
223062,0,0.02816103860090837
238625,0,0.05816677802393175
277587,0,0.05588898772789049
282060,0,0.02532962026768711
201472,0,0.04861056257912486
160192,0,0.037365770341395335
424611,0,0.04565971895654646
235843,0,0.04794465607261695
311563,1,0.10775081905465574
295651,1,0.13149318809848448
219306,0,0.056822391433864555
217147,0,0.03733706596841582
197407,0,0.07858820515318576
364458,0,0.04502460727368877
276540,1,0.11211094626086421
373606,1,0.3000093354703658
233844,0,0.0489617333230606
400903,1,0.10560319791952862
382407,0,0.05126240008782497
296888,0,0.047597771816379426
436999,0,0.03667800652035049
383272,1,0.12792216493512118
152326,0,0.0803126118598847
428173,1,0.08441866990658037
402006,0,0.03401316963759998
199028,0,0.04022636479934768
221546,1,0.083377095197277
320009,0,0.04218083047134088
232344,1,0.09892477513537405
345261,1,0.09170020584553094
299275,0,0.046109737491201376
454255,1,0.10324750871664451
345806,0,0.043414215781085536
104909,0,0.04867616030934827
282368,1,0.0902892015706582
273049,0,0.0588169342663982
410325,0,0.05996810936919037
310836,0,0.05530930681140028
304702,0,0.053047771046890936
403233,1,0.11676092806487832
224125,1,0.08231127741775973
406716,0,0.03928647753075135
417715,0,0.03868395093669614
274407,0,0.05415811553982102
238797,1,0.08803833628414605
130313,0,0.043318649392558965
320829,1,0.09435307324651561
174268,0,0.04816266566483015
448120,0,0.07120780298612742
351549,0,0.07100174458694733
398930,0,0.07675278645232542
150143,0,0.04143431888204319
415659,0,0.06793563436578734
316163,0,0.06690246706747621
361039,1,0.09015679932654179
104048,0,0.03887873297028504
180801,0,0.075431955197124
404986,0,0.05722661414349648
160026,0,0.05819962690030936
361362,0,0.03295740302322063
290337,0,0.054886684167957216
352377,0,0.06235997943116762
418453,0,0.04049638144751149
353000,0,0.04397202187459445
307877,1,0.08487478106149314
332778,0,0.06910314907367761
410885,1,0.13573827342079836
252042,0,0.04537007715007434
195973,1,0.12363236975048562
296940,1,0.08263954300357856
336224,0,0.0433575576972177
180479,0,0.047406245271075106
170760,0,0.0403580238273284
306991,0,0.06180030948003245
196270,0,0.07386492698739851
136532,0,0.046758557625977956
303984,0,0.0543262592041892
327450,1,0.11859363115008885
179088,1,0.13885761899183294
304699,1,0.11959422290565848
148760,0,0.0774974114220718
267229,0,0.06668536778117508
278134,1,0.2002752135487725
339554,0,0.04195171878164103
375514,0,0.07299907533533315
352294,1,0.08311529633528747
126337,0,0.0718376878634851
433232,1,0.1665880633236393
150302,0,0.04005776049673829
276818,0,0.034247655641893075
412818,1,0.10193049437480053
194524,0,0.06770097152663
255737,0,0.032631812134718746
296218,1,0.1125113184705286
225744,0,0.04651443890385582
284771,0,0.030020124919211234
144121,0,0.052301448427945076
424786,0,0.05486183581774538
235629,1,0.13614563902450508
197189,1,0.10138657852597799
319435,0,0.026783227087304507
422473,0,0.05354285880820576
190631,0,0.06175811700166099
288894,1,0.13117214521700865
165680,0,0.04324843131506531
226425,1,0.18109056981184096
355339,1,0.11734018308009644
121536,1,0.12264469102096562
194100,1,0.18976598065667374
423682,0,0.058592950211365076
406125,0,0.044931806710826444
401233,0,0.058172035143263724
165157,1,0.09738591353913724
215207,0,0.049121102479880864
125347,0,0.041267133548534514
454842,1,0.12137135881462945
259619,0,0.06277490774307913
189004,0,0.07300962904490653
333735,1,0.08316047214257125
224622,1,0.16712709092441724
270153,0,0.04844683382813601
300699,0,0.06194328699516429
287088,1,0.09268112364636436
311882,1,0.10264393375566815
164210,0,0.059214085526722596
410738,0,0.0703344614895318
382467,1,0.09269425040748804
453694,0,0.06653839767234643
450202,1,0.1100172673663472
433864,0,0.03345959992339937
205095,0,0.0473170575375135
412619,0,0.043821585143661045
357703,0,0.07128356679974596
224606,0,0.07671563119888637
322280,0,0.0378551748007405
240169,0,0.07995836924493717
269917,1,0.09835339816058218
455673,0,0.06910077870631062
155178,1,0.09206833125647393
341989,0,0.05393567314051489
365700,1,0.1258779907287372
166333,0,0.07805791621906101
454880,0,0.04917702911561883
178536,0,0.055617090440585513
287196,0,0.05085466467026242
448659,0,0.05304967362973354
376159,0,0.044861864840450155
168568,0,0.04754660408041812
281520,0,0.040806550624324193
430705,0,0.027507024474048406
246359,0,0.04821318991317303
122742,1,0.11522881328027454
305284,0,0.0626142888647505
259416,0,0.05695597525100855
164323,1,0.15253364790948837
263796,1,0.14031289854148113
101489,1,0.11989477073111311
200466,1,0.10423559270919995
416602,0,0.06175631869342414
119302,0,0.07317562745819702
257122,1,0.0903869005000365
345243,0,0.06399860965252177
386039,1,0.10764430090934722
447652,1,0.13873244462835116
206044,0,0.05825128497502589
438723,0,0.05682390969508292
320298,1,0.12132089782170075
158464,1,0.10874977367941567
190506,1,0.10579653441170424
235469,0,0.03018776928267753
373510,0,0.049089357144629184
437567,1,0.13602805667411047
417011,1,0.1342862748959494
437300,0,0.04738516907445562
235565,1,0.08583011172381369
180578,1,0.12121572571782786
339347,1,0.13612350944289442
341881,1,0.15359593117037718
316715,1,0.09020516897257956
293511,1,0.18808524816895741
255634,0,0.0678241865742118
449519,0,0.059925709708743086
269424,0,0.04421725970142635
187392,1,0.10191396666842334
167667,1,0.08755147840623916
296215,0,0.05426369748488386
294708,0,0.041765585910197
426443,1,0.08256890847568325
405451,1,0.16840758147327942
112689,1,0.09696824346403787
188698,1,0.11279425754110041
295612,0,0.035810188351619116
372467,0,0.052600452079043285
373455,0,0.043465113040199455
298205,0,0.036374173604558836
437366,0,0.0662350512886396
136342,0,0.05499974451304167
382342,1,0.09255735617416976
114877,1,0.10687219428507395
387786,0,0.04964634513460182
406896,1,0.14011289777692887
117052,1,0.09339338565228938
372023,0,0.03483017261789993
377812,1,0.09545486279842468
229979,0,0.05673410086144474
430327,0,0.028369230295711388
338079,1,0.08242075988872001
207479,1,0.08900974487493445
138489,0,0.03817487266556312
333233,0,0.04731165854479939
372716,1,0.16136538879102724
431347,1,0.13882062891724525
355330,1,0.18064508962997283
208497,1,0.11399109125190704
148143,0,0.047614860386691764
164836,1,0.08929719032539095
281454,1,0.1536856964707937
186925,0,0.06488302343322651
408326,1,0.0920910271450819
265949,0,0.03658278254655827
224669,1,0.12218211889003837
445457,0,0.060240214318176236
277328,0,0.04386306104652692
423961,1,0.1298449070891204
304319,1,0.08260941068590762
124808,1,0.09241033800127929
206698,1,0.09592841408222652
119002,0,0.035061955622412544
374059,0,0.05773459109048631
388593,0,0.03189258989765702
101828,0,0.05282416917321529
404799,0,0.06753787275878842
197893,1,0.08120690768274849
242602,1,0.08407722414842837
146780,1,0.24254277321991988
406983,1,0.3126038017432949
250113,0,0.05881439974217199
367953,1,0.10933487061960692
350261,1,0.19675269607904952
342596,0,0.0696304875081353
198994,0,0.06682325585148212
246799,0,0.06622727383062475
293722,1,0.19765759593466184
282266,0,0.049651603525223395
234287,0,0.06009367836370219
231342,1,0.1928495846208494
205921,0,0.04438625407231024
180716,0,0.046831507447223704
182940,0,0.03373212206162763
392045,0,0.04953996099699795
151459,0,0.07046411144981853
339009,0,0.03965066377318168
365334,1,0.1319603617550891
318521,0,0.04792618524486429
156638,0,0.07062328418031162
173415,0,0.05202107674196685
134059,0,0.061919502303228804
192727,0,0.03648536649628404
344648,1,0.08418359337751521
320315,1,0.12220875031011301
251615,1,0.09950426367617686
413166,1,0.12732616069748898
449329,0,0.057499232072334525
108688,0,0.037233678683934
137266,0,0.07950417180642631
100046,0,0.030778532188640642
196144,1,0.09090008286183522
442488,0,0.029136170472875988
243466,0,0.03187787744333059
388965,0,0.04823125026529775
428089,1,0.09388437420924343
334083,0,0.054821112889119554
449832,0,0.04020757186840146
389055,0,0.056330589416045566
289058,0,0.0367986751155399
280494,1,0.08453926159567553
266372,0,0.05520129092312561
340192,0,0.043610624980830265
290556,1,0.11123733650866242
444530,0,0.056608845180702985
406916,0,0.06699011015823511
387278,1,0.1612536706189359
172439,1,0.08638578732343027
350104,0,0.062122667927402536
249128,0,0.029919220870467847
112308,1,0.13529483654449445
397489,0,0.05507009283275962
393121,1,0.09140953546724337
310979,0,0.029740594367057047
435030,1,0.1454291571783899
246827,1,0.13627664010506202
218359,0,0.07739503314565492
114614,0,0.0265645138251485
323941,0,0.05634930495297494
185102,0,0.05899119099641265
286642,1,0.08367915378065525
203050,1,0.0939007793576493
429233,1,0.09144707715199661
342254,0,0.06860206637100809
285028,0,0.06432969968041495
343049,1,0.18960423724384967
110459,0,0.05012065447443665
389940,0,0.040315092061166444
198223,1,0.15302693400581538
217552,0,0.04938791374986599
242367,1,0.09277959277049168
335643,0,0.04007098244979163
197606,0,0.03208894741430323
295272,0,0.07743703253939677
150911,0,0.06784228823886984
259644,0,0.0553689242416082
449509,1,0.08962798514163792
228366,1,0.12914217877201298
249679,0,0.05485780999074888
230947,1,0.11129730620253879
410891,0,0.023330083190446424
197404,0,0.045954132177153446
185273,1,0.10479963079190782
412745,0,0.060047465550516925
233132,1,0.08731275737665979
169006,0,0.0628739524102194
370391,1,0.1505359328324485
285624,0,0.04582514303167527
331700,0,0.04950203075911406
173103,0,0.04999416559619606
397822,0,0.053688921317032526
403273,0,0.04546447660359253
311565,1,0.1048764166937435
144396,1,0.11423627893254766
278660,0,0.041699061735274254
183281,1,0.12927338846906242
142764,1,0.0878989162587804
450816,0,0.04048647407528853
313315,0,0.05672015881699948
444047,1,0.09019068119516212
156536,0,0.04173867209826165
335689,0,0.07950827163731257
393973,0,0.0501114768464764
280638,0,0.066105233868824
394322,0,0.07065013789956781
453604,1,0.12893265009371196
452056,1,0.10090083310680817
278595,0,0.04280107811724317
116143,1,0.08368388886554959
294037,1,0.1143021573268031
438816,0,0.03901877149208533
340847,0,0.07883760014314495
319641,0,0.03636960896031454
449729,0,0.05278785184846704
147533,0,0.04736091174399837
316090,0,0.04300280129266372
420343,0,0.056493170281048645
119621,1,0.14084136604058523
383091,0,0.03228744297038725
222584,1,0.09564565091109331
250898,0,0.06948215170406237
420767,0,0.06047705384414009
447659,0,0.036661629525221395
187813,0,0.040176431751006055
151220,0,0.04520973370703778
132283,1,0.08407467858154802
372121,1,0.15983049769658872
449441,1,0.10328967491572424
249958,0,0.06000366323534208
369445,1,0.13606810857721433
241767,0,0.039277926254923975
300650,1,0.14032460682944017
176163,0,0.03477125405960469
350682,0,0.03197175475444225
170757,1,0.08725825474080477
126588,1,0.08978638082325996
251054,0,0.034743246493220754
146285,1,0.11125764437182463
121835,0,0.07074495978043172
346146,0,0.06997356573690758
206680,0,0.06938827222563765
262164,0,0.07091554679499122
288715,0,0.0369181659593673
162342,1,0.09590340057022145
394312,0,0.04473363251539514
317531,0,0.07302807195191922
245495,0,0.030897874036045873
171828,0,0.06971437886099849
208101,0,0.03263164639487313
238958,1,0.10026201721224473
277404,0,0.05541857258395094
420248,0,0.028313400270004632
427778,0,0.05206222762096105
454400,0,0.043465677888081186
104523,1,0.08140302944758496
215272,1,0.1271232345883242
334867,0,0.07881585580914449
384486,0,0.048596916192701484
327521,0,0.04568369756854062
424927,0,0.03463908501705189
415237,1,0.10363415740394871
420523,1,0.13683729537880335
246593,1,0.09122394099501432
219040,0,0.059070836889926544
103208,1,0.1477562124321422
339565,1,0.08996354368833828
256733,0,0.025479900306549622
309783,0,0.048097391583046045
254373,0,0.059944619557018325
345237,0,0.07397201548997154
398467,0,0.04317846909859195
359019,1,0.08685876343591935
363939,0,0.03392874495105885
229992,0,0.05784720876445268
448493,1,0.11148355644770244
306138,0,0.049444654484061365
359081,1,0.08648807752774014
237472,1,0.14968925117362458
101361,1,0.13352303333998025
197834,0,0.04226765529913614
115881,0,0.07230135272937543
372251,0,0.030459290546681745
364510,1,0.11781240921576226
409658,0,0.06197084016759384
283588,0,0.05504558227999192
350877,1,0.1988846423887739
421561,1,0.09146812213993097
278610,1,0.10135712155542798
393154,0,0.061254916477116964
273759,0,0.05161517005834012
225487,1,0.09077623751314877
308304,0,0.033845025463578114
286275,0,0.037261028605766106
341000,0,0.028266538373350573
101966,0,0.06158514534605605
344690,1,0.10429252028442472
229652,0,0.04510424284392256
178348,1,0.08760020670751417
398622,0,0.04282145012103634
255571,0,0.0350915593876825
274814,1,0.13543946785063946
374238,1,0.14258713639145373
411371,0,0.04179081314236647
378151,1,0.10146886271395811
407620,0,0.04147765039456938
421152,0,0.05616094228211102
260032,0,0.07119884705744083
290798,0,0.03832662847318249
403068,0,0.036350358816043
380980,0,0.060985233654355375
296502,0,0.05558281225395658
210834,1,0.19063193753576296
225942,0,0.018575455994556064
193346,0,0.025229417017284324
271185,0,0.056815710617451345
447115,0,0.06558908184277468
217766,1,0.1279662593474475
124155,1,0.12199890931942305
145810,0,0.07331621773503345
266484,1,0.09325893319792963
143668,0,0.04883453857305543
144439,0,0.07711121061541587
437473,0,0.04600176677300658
226979,0,0.052501371027024527
250807,0,0.052285399443778066
375285,0,0.04801680613893056
108129,0,0.05420573830708252
303591,1,0.1606375928235325
343416,1,0.09391946165329565
265403,1,0.0991535724085227
235088,0,0.04362150679390578
260220,0,0.055476648645714347
282805,0,0.03658502237750243
112943,0,0.05508950703905051
375869,1,0.09182551071220732
310042,0,0.04452510926205623
225285,0,0.07745460538575738
298269,0,0.06633154202021764
259546,0,0.07128169260630501
291112,1,0.21537266483345494
330511,0,0.07034443651764104
435730,0,0.07932351873601236
434896,0,0.05212130870294232
338442,0,0.04754129171909958
215969,0,0.052949904705668814
301160,1,0.18351059159533442
122143,1,0.1517771852238507
120661,0,0.06343988280828299
277193,1,0.08946322002245906
311736,0,0.03388139453879255
127076,1,0.09375100628722978
268797,0,0.07805188111774593
235559,0,0.07249208925715799
241070,0,0.07961177674434838
389625,0,0.04667475487988863
448027,1,0.09197661171514061
176379,1,0.10691270118231437
407728,0,0.04092951451249084
378735,0,0.0538768396976228
340210,1,0.1256267240538812
222091,0,0.038141093502502846
291756,0,0.036379932540032425
355546,0,0.039827496748420545
396529,1,0.15306743459285121
237968,1,0.13869287691906365
124864,0,0.0668100986336665
408049,1,0.09506692506767343
198610,1,0.1052205577022647
441031,0,0.025507344199195855
428915,0,0.05248981277381286
359725,0,0.044684959357529315
225865,0,0.06572446217963264
103790,1,0.10180845569527333
244663,0,0.04437861886696825
214432,1,0.1613681834747243
362859,0,0.045940308934443584
322843,0,0.06536817478199287
299305,0,0.04037015933181655
162664,0,0.0694644460165792
426599,1,0.11499095720726991
240805,0,0.04350454610305214
197902,1,0.12232535935073355
215004,0,0.07522526687427046
154266,1,0.10246048077598703
229121,0,0.055797457526065575
438501,0,0.058110345563673685
248383,0,0.052942272399039106
394208,1,0.11401252664546609
435373,0,0.038709394997704566
331028,0,0.03490468503217561
214446,1,0.14340964903642012
359624,0,0.05628870716756192
434929,0,0.053690013693546965
317634,0,0.04888725410084793
256549,1,0.0910645424806449
286457,1,0.15789089761114103
376448,0,0.06233485270246643
329462,1,0.09076004480952021
330397,1,0.13611332120986658
387857,1,0.17571528030016634
395475,1,0.11124151014839043
202179,0,0.029968112872216533
281138,1,0.10345354724330463
383150,0,0.05493663412287912
408607,1,0.1508177260005431
400601,0,0.07392654598809494
144769,0,0.05390038667404846
276507,1,0.10729875194456744
189415,1,0.11194473652792648
350192,0,0.03703024467574333
447836,0,0.036055244930748125
349086,0,0.04500144100843925
200312,1,0.11387942704200069
219033,0,0.05721857209337005
169976,1,0.0923852660623865
288869,1,0.08326845474986064
303806,0,0.07680266213773397
149103,0,0.03726718163971526
420165,0,0.04128266345566849
291432,0,0.04805768290321794
307680,0,0.06793611620146073
395526,0,0.04225330101804562
288009,0,0.032548407303800424
266204,0,0.033778509832580426
215117,1,0.09194149133354887
347817,1,0.13550240869455493
441035,1,0.10622135200503466
220078,1,0.09767872956756248
239460,0,0.0354213251068557
161485,1,0.13723783648730037
274567,0,0.04768618963633161
147114,0,0.05605592699654315
280881,0,0.04239283510797048
336467,0,0.05167453712236963
439110,0,0.04352748720035346
324237,0,0.03913946804729018
173814,1,0.1070186893353838
374579,1,0.08290863102110292
164000,0,0.06712258676506515
250816,1,0.10285548559864191
309396,1,0.09657558381475383
121803,0,0.0660019577491115
206242,0,0.06540299886733697
102404,1,0.1283357588870149
175373,0,0.05907580905506955
452590,0,0.03763695076186827
340466,0,0.0380689708235643
218844,0,0.035445588021939194
380786,0,0.07531260143483358
126264,0,0.0649446671872246
126541,1,0.14220847122394598
125615,0,0.05961792298275228
402462,0,0.07569476608644826
233657,0,0.0663342749587808
179237,1,0.18369787404426816
172499,1,0.16355899070763819
124361,0,0.03568794109375164
322100,0,0.04527337071633038
170298,1,0.093091073724598
193929,1,0.08989779744992545
266411,1,0.1150449694662702
334360,0,0.060168315447092315
134599,1,0.09430249769482041
390926,1,0.2245387439933234
115791,1,0.09614263541597595
422400,0,0.06434041074540289
248252,1,0.09753088258908227
425705,1,0.24592771966527846
334863,0,0.06762040198832388
117377,0,0.04500142574592694
283393,0,0.04177954425404481
344432,1,0.08541794020277227
255890,1,0.1253454945811797
441188,0,0.05789352267578957
265745,1,0.1308895006519105
114319,0,0.07097023101634334
402613,1,0.16650111929173675
216316,1,0.10332650713301406
338410,0,0.07174699900886286
