SK_ID_CURR,TARGET_PROB,TARGET
231876,0.7353357929374165,1
450245,0.4250151146433078,0
404203,0.521597135963927,1
412034,0.36430282874069575,0
268928,0.4051184731974471,0
159668,0.5248917546979991,1
131553,0.3874418463533921,0
119741,0.12440649378653272,0
272426,0.6990441681870293,1
194922,0.6056705215280779,1
430490,0.6265972355280173,1
305292,0.7677921864093875,1
424018,0.36972920695191397,0
256489,0.3732826786415272,0
395841,0.2912025069994955,0
401267,0.5610540962163215,1
143083,0.41111672250774495,0
259134,0.5716545058678844,1
235311,0.4150915896042733,0
354074,0.548288271512536,1
205917,0.2712717743214403,0
332693,0.16740316792175516,0
323586,0.15948354820597396,0
139369,0.39700983839236503,0
141491,0.1551339348926321,0
190007,0.75253612089436,1
129463,0.642390596930384,1
379835,0.17739612095865998,0
426995,0.7997926687447329,1
219155,0.17370657940420428,0
365731,0.2806777811940265,0
287077,0.2645332504001967,0
405577,0.2758537548593554,0
154833,0.6678937524126557,1
289954,0.2929116077579485,0
274598,0.14849473179246186,0
447234,0.33373048453440046,0
188325,0.42317998282743435,0
228587,0.5730852527999668,1
146047,0.5038052940717319,1
320437,0.6851763627389549,1
346859,0.5177880814142185,1
435693,0.3310199615173419,0
343328,0.30425440413566585,0
260982,0.3792425132882978,0
383619,0.3851006258175799,0
280783,0.394976107580152,0
284007,0.49368357889914416,1
297243,0.45183212841535186,0
319794,0.35212429820121577,0
424154,0.20323314484962518,0
206470,0.6248082869584071,1
441068,0.4649606637321418,1
172532,0.6057751314958301,1
330410,0.668881529363206,1
392187,0.3377545488333011,0
113713,0.31600886368345427,0
205630,0.6880463605651047,1
447701,0.41600531842170174,0
360212,0.2763510627068065,0
343322,0.2975263421985572,0
121311,0.34930826366411105,0
397351,0.751479201018341,1
219468,0.31925276541548747,0
280592,0.4064260154863974,0
384134,0.27164295892101087,0
338416,0.8730694551389926,1
221366,0.18314296840734953,0
284995,0.26077177722295597,0
153155,0.3409088621987952,0
419999,0.6453052089864004,1
236013,0.7916597564864495,1
411917,0.33559461803660334,0
316825,0.1967761483617892,0
273350,0.11007563507997159,0
454227,0.6059932631521785,1
242306,0.3048065842077394,0
335985,0.32558835228353256,0
192962,0.6528666891603053,1
317248,0.38647322461291955,0
283093,0.5152537441573487,1
255715,0.40940427093389836,0
432041,0.33825942327412883,0
257229,0.6312585443724895,1
305443,0.14251170861501972,0
267353,0.32131924684416857,0
281630,0.24055843586275033,0
358367,0.46165301896721167,1
245276,0.5671352720040876,1
283285,0.19110544523132528,0
356590,0.16829939212846626,0
166066,0.37296450191046693,0
422091,0.6516173494020644,1
323128,0.7800025442427524,1
324102,0.24588214408294415,0
226453,0.5141302145425158,1
380186,0.5146883329879287,1
174989,0.4253989612500127,0
177302,0.4668370079061184,1
282479,0.4796778893732858,1
219038,0.8270026079594276,1
157377,0.5002347886876368,1
177643,0.6895692335598711,1
431798,0.3147040981756133,0
255185,0.6857469456060553,1
434039,0.26517049624266376,0
117409,0.3370642180916069,0
328130,0.3055626404708145,0
208916,0.23059421674469005,0
245158,0.4877823077527563,1
208155,0.24632120803179483,0
156024,0.17526082037803306,0
210471,0.7186010126744462,1
361890,0.6948722206417882,1
149952,0.19074621938983458,0
358115,0.18773767960603419,0
224633,0.7625827759339924,1
355895,0.3895293300672365,0
135230,0.6627547351715896,1
269974,0.27366656392849936,0
258446,0.6106430994804806,1
106496,0.5542082923418062,1
454771,0.3606775375380798,0
416445,0.22227521637817754,0
359501,0.12147986551560037,0
113614,0.20249583004179986,0
341415,0.3058358622673801,0
327643,0.45753320350706783,0
202854,0.5066808641473493,1
348356,0.24617164728452764,0
137309,0.23240165082513667,0
162059,0.15053765553618326,0
116638,0.25150641121778927,0
216089,0.3122739619686895,0
354744,0.23869884298804664,0
252810,0.28600391593208624,0
113725,0.11156799281000654,0
443416,0.32143028916396454,0
439365,0.23607050045613015,0
288082,0.5232620127054621,1
352915,0.2668309039794396,0
156337,0.24458077619085422,0
282504,0.4592581856130197,0
406184,0.48307425889400846,1
125786,0.7662006495329261,1
258780,0.4901589912586595,1
346440,0.10173800262419005,0
113358,0.5094052620357753,1
416664,0.5465164213621386,1
342242,0.7904495192762686,1
124764,0.4510754873765372,0
145661,0.7034999912448047,1
331335,0.6913066310205624,1
285549,0.5789072146935812,1
212580,0.19784162808955766,0
122306,0.3357123057497834,0
245976,0.33899355890372396,0
151434,0.5449979692414662,1
392979,0.6713234476789833,1
131413,0.2969807540885104,0
125629,0.19686952464934068,0
200630,0.26242318999262154,0
392373,0.8374092431073253,1
174400,0.32601912606725925,0
167017,0.22888026342117904,0
294651,0.3333401879581535,0
271981,0.2445242425096551,0
312920,0.730784264837676,1
325197,0.6291402322969551,1
155651,0.19053175189011504,0
117756,0.443249870897128,0
430079,0.6367075809841791,1
133980,0.45953115608631445,0
112478,0.6033608000348251,1
225449,0.31747967032730157,0
242767,0.4954400803407556,1
438375,0.2508447700272987,0
370657,0.3303944790466588,0
393857,0.14276023437774993,0
309481,0.1531842016664682,0
311768,0.2908687238843023,0
240947,0.10277398477123707,0
153378,0.0856881623409419,0
272554,0.7119562153284863,1
368106,0.1750177313358243,0
345151,0.21436592346298958,0
135574,0.5614854504235992,1
373644,0.49478272628653563,1
156756,0.447495305845614,0
172932,0.6722647704879849,1
414437,0.44764870969439363,0
307604,0.20535924669057007,0
148764,0.3288781519498933,0
347890,0.6792150335271042,1
384299,0.22673045439021455,0
384219,0.2903212018650089,0
160864,0.33804371508219583,0
262390,0.2542935505868611,0
413544,0.2383586149302133,0
191230,0.707453870201156,1
166835,0.7729762873603138,1
134095,0.111451117480489,0
425709,0.6664440692539803,1
366723,0.12541115698501176,0
419630,0.47800480414016727,1
399307,0.5604782342885568,1
223062,0.1240285430618782,0
238625,0.26852687879232895,0
277587,0.37382843559694356,0
282060,0.25223118012342605,0
201472,0.23466390823220604,0
160192,0.22349250165612994,0
424611,0.0908042331146141,0
235843,0.25198583683082043,0
311563,0.6068236638332414,1
295651,0.5591449323012558,1
219306,0.21285472605715064,0
217147,0.15239110878709,0
197407,0.39286398684391255,0
364458,0.21471145519069149,0
276540,0.49245008673179563,1
373606,0.8702173797913012,1
233844,0.2575459862451029,0
400903,0.5611439952385964,1
382407,0.24733742936558864,0
296888,0.18550132490453372,0
436999,0.17601214489662184,0
383272,0.745569439114947,1
152326,0.34989804515650763,0
428173,0.43304636340705654,0
402006,0.2388468418450568,0
199028,0.17852796919362965,0
221546,0.531752834809618,1
320009,0.33521981313885746,0
232344,0.5149456303885195,1
345261,0.4212814899520492,0
299275,0.22355606758091112,0
454255,0.6433587705935274,1
345806,0.24226837005111765,0
104909,0.38635820633362994,0
282368,0.5675202135525007,1
273049,0.319216571778019,0
410325,0.2920733003480408,0
310836,0.2548501284152804,0
304702,0.2724123243197815,0
403233,0.6109182912455988,1
224125,0.36970896681678805,0
406716,0.21060782443175366,0
417715,0.22552918667293395,0
274407,0.2790158061750848,0
238797,0.5923287813126626,1
130313,0.1047486361085117,0
320829,0.4243813768386792,0
174268,0.32884236228285996,0
448120,0.48999710021715787,1
351549,0.44628811718315026,0
398930,0.45931641984143423,0
150143,0.25344689263750075,0
415659,0.4306861443655679,0
316163,0.36672196408616076,0
361039,0.5955011488653454,1
104048,0.2789322060139598,0
180801,0.20220978483625443,0
404986,0.32473069962035267,0
160026,0.43488462611849893,0
361362,0.16960458177500132,0
290337,0.23226747776968465,0
352377,0.27255990769880745,0
418453,0.34667104898492124,0
353000,0.24121677611447467,0
307877,0.45753554599307383,0
332778,0.3577171005679225,0
410885,0.6288481264127948,1
252042,0.2462358075182499,0
195973,0.514427434266418,1
296940,0.31775596215638824,0
336224,0.1306976471416711,0
180479,0.21718143805248255,0
170760,0.16608745040498785,0
306991,0.32949749752504964,0
196270,0.5021167901263008,1
136532,0.2556039185830123,0
303984,0.2843796999515078,0
327450,0.5510477392762066,1
179088,0.6041695285946779,1
304699,0.590013057638458,1
148760,0.48429724691765796,1
267229,0.28519659343961884,0
278134,0.8045002264045709,1
339554,0.07424239981424702,0
375514,0.37162080100739037,0
352294,0.2663255649015792,0
126337,0.25509259445240073,0
433232,0.6955303499338295,1
150302,0.18140434422620216,0
276818,0.14870747375864624,0
412818,0.4662802717202676,1
194524,0.2670916785903088,0
255737,0.22018112491488492,0
296218,0.54940245929401,1
225744,0.2224830554136183,0
284771,0.1480388985537506,0
144121,0.1816868475725283,0
424786,0.22055905231155948,0
235629,0.5797487670971766,1
197189,0.6886292931842186,1
319435,0.14803949993090085,0
422473,0.38223459150482514,0
190631,0.3384559435084619,0
288894,0.6586760592294009,1
165680,0.27097397284151836,0
226425,0.7964110754529502,1
355339,0.7083473139120137,1
121536,0.6918545163905319,1
194100,0.8090195492182642,1
423682,0.42195929693530054,0
406125,0.17579624153952933,0
401233,0.1724573646030971,0
165157,0.4253889145414259,0
215207,0.3346174524683602,0
125347,0.1750469564388569,0
454842,0.39266053711798604,0
259619,0.2132081283513842,0
189004,0.47521095019442916,1
333735,0.4511116025753048,0
224622,0.6828169070245061,1
270153,0.31002100914043534,0
300699,0.2442473090147818,0
287088,0.46808994650898966,1
311882,0.5843941843511339,1
164210,0.27750160380331307,0
410738,0.449627823252505,0
382467,0.37306994338859284,0
453694,0.35666831094488727,0
450202,0.5426658022769391,1
433864,0.22996912340492812,0
205095,0.17827290496958534,0
412619,0.18964907688763477,0
357703,0.4327020048647461,0
224606,0.43311026998222274,0
322280,0.18976875866399787,0
240169,0.39684197608735705,0
269917,0.6664994111077207,1
455673,0.38098247077211383,0
155178,0.4512040958762356,0
341989,0.19561904266277083,0
365700,0.6261051244148953,1
166333,0.4386688617564487,0
454880,0.23464118232760428,0
178536,0.30668426577622365,0
287196,0.12202068793340035,0
448659,0.3184725037325229,0
376159,0.2115959285682633,0
168568,0.25750280087795757,0
281520,0.23766579310870847,0
430705,0.2352913002652803,0
246359,0.13651183529958588,0
122742,0.5901211086545753,1
305284,0.34027842643634976,0
259416,0.2812022401367809,0
164323,0.7527563608880913,1
263796,0.6144902848957076,1
101489,0.6064486365189811,1
200466,0.6686459136948573,1
416602,0.43672503208224905,0
119302,0.45712482047353303,0
257122,0.48906144901674253,1
345243,0.33241724723721167,0
386039,0.4771660240661029,1
447652,0.6407660295814462,1
206044,0.30530265385369754,0
438723,0.43916226164871547,0
320298,0.6021240493043147,1
158464,0.7116280157989258,1
190506,0.5497729609946428,1
235469,0.16478667625471402,0
373510,0.39199432492452474,0
437567,0.6731031370150972,1
417011,0.7425818294654529,1
437300,0.14804389599676243,0
235565,0.5377958651541225,1
180578,0.5620067936558181,1
339347,0.6758772902632012,1
341881,0.6802202724440329,1
316715,0.5578277445134265,1
293511,0.7947003113860371,1
255634,0.39982730174909326,0
449519,0.498242491093237,1
269424,0.2812011591229412,0
187392,0.551582731028935,1
167667,0.509251773627428,1
296215,0.28008154826199155,0
294708,0.11890726951155627,0
426443,0.4615621050265968,1
405451,0.6931261995924641,1
112689,0.48181629584505303,1
188698,0.5151332344160889,1
295612,0.1217061424896862,0
372467,0.31579000520825207,0
373455,0.25364434231536487,0
298205,0.23289866475532517,0
437366,0.2487452701277794,0
136342,0.21214394135204745,0
382342,0.5134215037728115,1
114877,0.6930011518527197,1
387786,0.2797320783139917,0
406896,0.7120000530241095,1
117052,0.5101325854278236,1
372023,0.09041237302514216,0
377812,0.5427053030136678,1
229979,0.22554084228533758,0
430327,0.05217464262284342,0
338079,0.2772143073850623,0
207479,0.3772173402575045,0
138489,0.15177464893605008,0
333233,0.3799871378519496,0
372716,0.6894877629631558,1
431347,0.546365127171236,1
355330,0.7397712149795729,1
208497,0.6425558423146936,1
148143,0.30053414819473245,0
164836,0.524562831492814,1
281454,0.5072086742800144,1
186925,0.6171751468937392,1
408326,0.44250652050155803,0
265949,0.2607247779763116,0
224669,0.5944013695534934,1
445457,0.41732904886202116,0
277328,0.2245913710891346,0
423961,0.5819065998858627,1
304319,0.4741093941532063,1
124808,0.5204280742614911,1
206698,0.43322341223764954,0
119002,0.2650730570040823,0
374059,0.38700555969240547,0
388593,0.12875661774316732,0
101828,0.31755404576149066,0
404799,0.3529510300023399,0
197893,0.3466448572202398,0
242602,0.5814641633297706,1
146780,0.8114827602927696,1
406983,0.9010648825758067,1
250113,0.3799799704222192,0
367953,0.6944467672368537,1
350261,0.5966213844923676,1
342596,0.2973430091322439,0
198994,0.3500753625651517,0
246799,0.5083406777702167,1
293722,0.7821911410609343,1
282266,0.30294759714508435,0
234287,0.49642235747756924,1
231342,0.7169201651158426,1
205921,0.2761175811272108,0
180716,0.33085859784587585,0
182940,0.23017529768976774,0
392045,0.21986390856527885,0
151459,0.531891547710516,1
339009,0.173410807912802,0
365334,0.6610529468346795,1
318521,0.2643305701535918,0
156638,0.4148369648681663,0
173415,0.30429350550501466,0
134059,0.3589948521367147,0
192727,0.08893472449978038,0
344648,0.4319680875749721,0
320315,0.7347355817665665,1
251615,0.5761943322766268,1
413166,0.6139157027646456,1
449329,0.33351987330356747,0
108688,0.16133395003620815,0
137266,0.4896132123819714,1
100046,0.08607571760100532,0
196144,0.4363495798294032,0
442488,0.24799118941388318,0
243466,0.13127064035980424,0
388965,0.25923927999498453,0
428089,0.5084782182428825,1
334083,0.41573665478059635,0
449832,0.26507328374980393,0
389055,0.40417206371313746,0
289058,0.2094942696330307,0
280494,0.4471193810911743,0
266372,0.24802128866709627,0
340192,0.2655011329384665,0
290556,0.5990270488297009,1
444530,0.3346208686181397,0
406916,0.3191133917310349,0
387278,0.7740298989563139,1
172439,0.3999461748688403,0
350104,0.45420595599622354,0
249128,0.1436167576500315,0
112308,0.6899735819257261,1
397489,0.4185532903091136,0
393121,0.3597986038815881,0
310979,0.20254044478021416,0
435030,0.7685608396228214,1
246827,0.6513543367765809,1
218359,0.38331347281349665,0
114614,0.12838505661701213,0
323941,0.2808025496342869,0
185102,0.33422781723971545,0
286642,0.48354308742882707,1
203050,0.5233402285254634,1
429233,0.3562063814525843,0
342254,0.5330854724817597,1
285028,0.42429683409412333,0
343049,0.7766363267916628,1
110459,0.20346168457642502,0
389940,0.32204851091271486,0
198223,0.6602449961795828,1
217552,0.3159976026469803,0
242367,0.6301924167513918,1
335643,0.24444133963506454,0
197606,0.29456989488677815,0
295272,0.31882052974054853,0
150911,0.2501478176642619,0
259644,0.1970433494854286,0
449509,0.47207321951409803,1
228366,0.7268028346775482,1
249679,0.3892997539536347,0
230947,0.567763176392355,1
410891,0.0427525840650582,0
197404,0.16621320731457495,0
185273,0.5279314498196109,1
412745,0.2771964114132223,0
233132,0.5805115438541946,1
169006,0.29424402762741064,0
370391,0.673285431271967,1
285624,0.33937738794500855,0
331700,0.3607811523781679,0
173103,0.4039579174169217,0
397822,0.16048287662452607,0
403273,0.16378393208077047,0
311565,0.5568337160045034,1
144396,0.6359720631680401,1
278660,0.17764825442102167,0
183281,0.521553896976939,1
142764,0.5107275090836514,1
450816,0.1415331013192298,0
313315,0.25740440902627687,0
444047,0.5123852348563139,1
156536,0.22950218481234178,0
335689,0.4430419480369074,0
393973,0.3120419399534659,0
280638,0.5079167708835391,1
394322,0.45571965396463543,0
453604,0.7552678068876678,1
452056,0.48671498614074155,1
278595,0.33759888796496845,0
116143,0.3297611589344013,0
294037,0.6397483942172488,1
438816,0.22492069012859606,0
340847,0.603575747821952,1
319641,0.18468475732148107,0
449729,0.37701655692631775,0
147533,0.23202238814866877,0
316090,0.12643733755545541,0
420343,0.48518630113459926,1
119621,0.6407936696432441,1
383091,0.13625740066240694,0
222584,0.5533896029003555,1
250898,0.32653597381934807,0
420767,0.383960156001069,0
447659,0.10032291047129702,0
187813,0.2727113978326315,0
151220,0.2945051816915852,0
132283,0.425538772986699,0
372121,0.7668785085327162,1
449441,0.6460735219822827,1
249958,0.34439897258734736,0
369445,0.658670127742843,1
241767,0.19416641942719964,0
300650,0.670503702667483,1
176163,0.15840081079675022,0
350682,0.09183192153132229,0
170757,0.4408043119671425,0
126588,0.5397866760466757,1
251054,0.1998934270070863,0
146285,0.595476716590217,1
121835,0.3996526591869533,0
346146,0.3226473710428775,0
206680,0.23693601526563235,0
262164,0.1947606457879559,0
288715,0.20208221157505643,0
162342,0.427656397572529,0
394312,0.24553754591874496,0
317531,0.511489963044224,1
245495,0.1985470350304155,0
171828,0.5685368304948661,1
208101,0.16493996456274274,0
238958,0.6009823570735362,1
277404,0.30010070290010576,0
420248,0.04811597291054538,0
427778,0.33567321145985507,0
454400,0.3219391506225174,0
104523,0.41775213263307137,0
215272,0.6725508679124104,1
334867,0.3089672476126075,0
384486,0.10591465585762852,0
327521,0.2368440357015233,0
424927,0.16939756676280554,0
415237,0.5681891404387811,1
420523,0.5940782432931786,1
246593,0.3890354187662659,0
219040,0.3284108980203474,0
103208,0.7435017550992402,1
339565,0.46826814663068783,1
256733,0.05146859803727972,0
309783,0.21705113549429336,0
254373,0.42664368067181596,0
345237,0.1780815952002003,0
398467,0.2873766102925106,0
359019,0.6250707134800702,1
363939,0.2852617495972422,0
229992,0.2666337151606184,0
448493,0.6122512434133636,1
306138,0.2553735653946063,0
359081,0.3955151159272855,0
237472,0.600120996408839,1
101361,0.6147231549224881,1
197834,0.2700164607306058,0
115881,0.5352346031749671,1
372251,0.13361307893054403,0
364510,0.5473510167020635,1
409658,0.39256961219569597,0
283588,0.2654258688251481,0
350877,0.739861786386145,1
421561,0.49746614474307166,1
278610,0.66827939135584,1
393154,0.44627408530898705,0
273759,0.3593514920555197,0
225487,0.5441803442780864,1
308304,0.3406092127556355,0
286275,0.22478482490014445,0
341000,0.06322220931796278,0
101966,0.3010525217814907,0
344690,0.5499526985704246,1
229652,0.32628311891423856,0
178348,0.4710082090180723,1
398622,0.2768334630276052,0
255571,0.08812610868973644,0
274814,0.6072303138055518,1
374238,0.7007967029070955,1
411371,0.14026917148672446,0
378151,0.4146838134228341,0
407620,0.17719682098949988,0
421152,0.370890761728621,0
260032,0.4342749061471189,0
290798,0.17558609582457405,0
403068,0.29905342446243466,0
380980,0.2834424716238931,0
296502,0.2546737898373758,0
210834,0.7575379071947889,1
225942,0.06633916921332492,0
193346,0.11266819915772006,0
271185,0.3052721868127891,0
447115,0.41956532211383135,0
217766,0.5363654671710508,1
124155,0.525221394849983,1
145810,0.44250170035306263,0
266484,0.5281705910996244,1
143668,0.31719229289684653,0
144439,0.36140547973577913,0
437473,0.3020080948447244,0
226979,0.29506079422498643,0
250807,0.08826155090512461,0
375285,0.1503688902623547,0
108129,0.3531216549451851,0
303591,0.7200617490918649,1
343416,0.46786772415074046,1
265403,0.49716617479306613,1
235088,0.23352580809710663,0
260220,0.2297290586564296,0
282805,0.2416973191589639,0
112943,0.22319264058019458,0
375869,0.6008948550819037,1
310042,0.18752571180258654,0
225285,0.4196432930836287,0
298269,0.323184505514909,0
259546,0.1959662645709639,0
291112,0.8218051583428021,1
330511,0.4625703938255646,1
435730,0.4500415423127764,0
434896,0.173013653345223,0
338442,0.24650023569244606,0
215969,0.3318205088107899,0
301160,0.7823077812677621,1
122143,0.6232009224821398,1
120661,0.40134549116956647,0
277193,0.40720031153517505,0
311736,0.1652596933205153,0
127076,0.47032544699421863,1
268797,0.5061686922590101,1
235559,0.4237439676292674,0
241070,0.6184609862814893,1
389625,0.11971069761923603,0
448027,0.6079846203403031,1
176379,0.45384499323612426,0
407728,0.1694494569760488,0
378735,0.35586946024341276,0
340210,0.7247593222709884,1
222091,0.14070208678513244,0
291756,0.13350572889292545,0
355546,0.19991329927875412,0
396529,0.6032374824373202,1
237968,0.6347995516642246,1
124864,0.5367148978762419,1
408049,0.45375901697338145,0
198610,0.4809122266061402,1
441031,0.10862744884806347,0
428915,0.26355540416077927,0
359725,0.29819258782266317,0
225865,0.4979229802664773,1
103790,0.6671147601623255,1
244663,0.22525023647009845,0
214432,0.648892606098139,1
362859,0.16999514652784492,0
322843,0.3690011278414161,0
299305,0.31675784851405403,0
162664,0.46800082448180935,1
426599,0.6072765805192076,1
240805,0.16642299311770747,0
197902,0.6869314499757827,1
215004,0.37035024774779607,0
154266,0.4571682117093026,0
229121,0.36971435971287336,0
438501,0.3533927448875923,0
248383,0.5289160376606344,1
394208,0.5356980294226314,1
435373,0.09288214256598756,0
331028,0.20305927288976305,0
214446,0.5327761471295929,1
359624,0.2682614376182435,0
434929,0.3726666523588111,0
317634,0.24931189959182,0
256549,0.46715174199224724,1
286457,0.7135772281955225,1
376448,0.2869042422332249,0
329462,0.4650818506566551,1
330397,0.6316173657546729,1
387857,0.7153351555364799,1
395475,0.540299253230795,1
202179,0.08254743816792366,0
281138,0.572634593777901,1
383150,0.1630631715186519,0
408607,0.6715842533014176,1
400601,0.40970991788182304,0
144769,0.27442081424201864,0
276507,0.6204534474539908,1
189415,0.6110097004314979,1
350192,0.2076366197367195,0
447836,0.16182395917622708,0
349086,0.2454249584430843,0
200312,0.5491958333484391,1
219033,0.25007463460987756,0
169976,0.41766421545586313,0
288869,0.4249238656116755,0
303806,0.4353112569068214,0
149103,0.31018234427537766,0
420165,0.2944810050515197,0
291432,0.35131542926292064,0
307680,0.4325963140867968,0
395526,0.3357766529997828,0
288009,0.1661794493480013,0
266204,0.08470425598556042,0
215117,0.44872115660706363,0
347817,0.6332355726528031,1
441035,0.4961065386768271,1
220078,0.5901677777605925,1
239460,0.15310298555778445,0
161485,0.5963240498236259,1
274567,0.2872785255027444,0
147114,0.3151709706224416,0
280881,0.23573613324842912,0
336467,0.2763535869069457,0
439110,0.18785288821350807,0
324237,0.2647294844911797,0
173814,0.5842099214900722,1
374579,0.41661898932725283,0
164000,0.4834894015404528,1
250816,0.4956388392966479,1
309396,0.568877265204102,1
121803,0.38909864630308844,0
206242,0.4560082196728008,0
102404,0.6447296015410989,1
175373,0.415284496978997,0
452590,0.19772673469221183,0
340466,0.21244620689753446,0
218844,0.19742664546064576,0
380786,0.37952705674757087,0
126264,0.48310457676299373,1
126541,0.5396718685780619,1
125615,0.42478982473492494,0
402462,0.36623746155802556,0
233657,0.22765739255298553,0
179237,0.7543989072531571,1
172499,0.6417189108997265,1
124361,0.11570991092628888,0
322100,0.2206846797741473,0
170298,0.4097886883628183,0
193929,0.4251217242799213,0
266411,0.6791959946455645,1
334360,0.3239756729279173,0
134599,0.35424556386515393,0
390926,0.7094663656214509,1
115791,0.4772731732443538,1
422400,0.2970635906561501,0
248252,0.4799135740942371,1
425705,0.8039174547641971,1
334863,0.4394986493930233,0
117377,0.07980123859192802,0
283393,0.17028200491361345,0
344432,0.4220831483089687,0
255890,0.6084945262806464,1
441188,0.30756111581240714,0
265745,0.5646774657512711,1
114319,0.35879470946870623,0
402613,0.7815412863987891,1
216316,0.5194473290974513,1
338410,0.3027269822978451,0
387265,0.23542321884538153,0
448318,0.549264573333896,1
274399,0.8054025923020655,1
