SK_ID_CURR,TARGET_PROB,TARGET
324102,0.22429347,0
226453,0.4670662,0
380186,0.56333977,1
174989,0.503443,1
177302,0.46580097,0
282479,0.5094345,1
219038,0.8234378,1
157377,0.5686778,1
177643,0.69354945,1
431798,0.3897822,0
255185,0.69134986,1
434039,0.28974167,0
117409,0.35585824,0
328130,0.2829843,0
208916,0.20137316,0
245158,0.5375541,1
208155,0.22006221,0
156024,0.15017408,0
210471,0.71998805,1
361890,0.73013175,1
149952,0.16908668,0
358115,0.20441934,0
224633,0.8068277,1
355895,0.4416219,0
135230,0.7259442,1
269974,0.24312294,0
258446,0.5763799,1
106496,0.59603196,1
454771,0.40209535,0
416445,0.20895854,0
359501,0.14450589,0
113614,0.22344233,0
341415,0.32376993,0
327643,0.43617153,0
202854,0.5241829,1
348356,0.2928613,0
137309,0.25858292,0
162059,0.14224161,0
116638,0.20615807,0
216089,0.31714836,0
354744,0.2110964,0
252810,0.3389874,0
113725,0.096471064,0
443416,0.26858512,0
439365,0.19106771,0
288082,0.5577721,1
352915,0.23565756,0
156337,0.23787874,0
282504,0.38877755,0
406184,0.4802299,0
125786,0.7954481,1
258780,0.44522968,0
346440,0.11342201,0
113358,0.5601475,1
416664,0.6134097,1
342242,0.8092164,1
124764,0.46219164,0
145661,0.7316599,1
331335,0.67547625,1
285549,0.4749917,0
212580,0.118518315,0
122306,0.35048035,0
245976,0.32961568,0
151434,0.5389624,1
392979,0.7081611,1
131413,0.3238996,0
125629,0.22615026,0
200630,0.2777697,0
392373,0.85675955,1
174400,0.33334583,0
167017,0.27562794,0
294651,0.30348277,0
271981,0.24526109,0
312920,0.71528256,1
325197,0.680725,1
155651,0.16464444,0
117756,0.4697166,0
430079,0.66408986,1
133980,0.47274032,0
112478,0.65189487,1
225449,0.37852237,0
242767,0.4898062,1
438375,0.24046858,0
370657,0.29586357,0
393857,0.11927801,0
309481,0.13310413,0
311768,0.25509423,0
240947,0.081436835,0
153378,0.101753004,0
272554,0.74577546,1
368106,0.13906035,0
345151,0.21569082,0
135574,0.5181941,1
373644,0.46326295,0
156756,0.4359666,0
172932,0.6401767,1
414437,0.45832235,0
307604,0.20841734,0
148764,0.31846392,0
347890,0.6952704,1
384299,0.21662681,0
384219,0.26531604,0
160864,0.3595852,0
262390,0.32325685,0
413544,0.31006187,0
191230,0.6737712,1
166835,0.80646324,1
134095,0.09492473,0
425709,0.6608014,1
366723,0.118011676,0
419630,0.43854657,0
399307,0.57016474,1
223062,0.1269712,0
238625,0.29978204,0
277587,0.35838246,0
282060,0.24726705,0
201472,0.25036198,0
160192,0.21507204,0
424611,0.10509933,0
235843,0.19132523,0
311563,0.6421535,1
295651,0.60881627,1
219306,0.23174708,0
217147,0.15440197,0
197407,0.42715654,0
364458,0.23619199,0
276540,0.45448235,0
373606,0.8871293,1
233844,0.28899527,0
400903,0.5895335,1
382407,0.23040937,0
296888,0.16446204,0
436999,0.16535388,0
383272,0.7146677,1
152326,0.40172628,0
428173,0.47148648,0
402006,0.18658581,0
199028,0.21166058,0
221546,0.60237235,1
320009,0.37917998,0
232344,0.5417416,1
345261,0.39781466,0
299275,0.28445044,0
454255,0.64364386,1
345806,0.27015218,0
104909,0.38558066,0
282368,0.5727693,1
273049,0.27596372,0
410325,0.31385466,0
310836,0.24609192,0
304702,0.26953325,0
403233,0.5592775,1
224125,0.40428454,0
406716,0.2004347,0
417715,0.24133451,0
274407,0.30944854,0
238797,0.59065396,1
130313,0.11546229,0
320829,0.40167075,0
174268,0.375817,0
448120,0.45882604,0
351549,0.4492206,0
398930,0.48855087,1
150143,0.2583592,0
415659,0.50333565,1
316163,0.4249021,0
361039,0.62123764,1
104048,0.26142967,0
180801,0.19401275,0
404986,0.45148423,0
160026,0.5120316,1
361362,0.19685285,0
290337,0.3060674,0
352377,0.33603132,0
418453,0.31921577,0
353000,0.21844798,0
307877,0.49266368,1
332778,0.3989908,0
410885,0.6372194,1
252042,0.21833985,0
195973,0.49082744,1
296940,0.32950824,0
336224,0.111344434,0
180479,0.22394398,0
170760,0.15984587,0
306991,0.30375862,0
196270,0.5442026,1
136532,0.26405933,0
303984,0.29621077,0
327450,0.5213808,1
179088,0.56411314,1
304699,0.6051964,1
148760,0.47610357,0
267229,0.24445859,0
278134,0.8354443,1
339554,0.07099691,0
375514,0.37541863,0
352294,0.23543197,0
126337,0.2719547,0
433232,0.67219955,1
150302,0.1730251,0
276818,0.16822423,0
412818,0.52014863,1
194524,0.24111587,0
255737,0.2143615,0
296218,0.5755056,1
225744,0.26731446,0
284771,0.16348533,0
144121,0.1948739,0
424786,0.26012298,0
235629,0.5923212,1
197189,0.70469457,1
319435,0.15942669,0
422473,0.3809555,0
190631,0.3784051,0
288894,0.6764781,1
165680,0.2972352,0
226425,0.7605239,1
355339,0.70676684,1
121536,0.6468712,1
194100,0.8063695,1
423682,0.38635308,0
406125,0.1971578,0
401233,0.18539885,0
165157,0.42453966,0
215207,0.34540263,0
125347,0.17290704,0
454842,0.4168177,0
259619,0.2249956,0
189004,0.5699896,1
333735,0.51551867,1
224622,0.68851715,1
270153,0.3494395,0
300699,0.34218156,0
287088,0.50372344,1
311882,0.59308016,1
164210,0.2857796,0
410738,0.49193284,1
382467,0.29482695,0
453694,0.38165691,0
450202,0.6080299,1
433864,0.2404948,0
205095,0.15132079,0
412619,0.23554666,0
357703,0.46758607,0
224606,0.4662016,0
322280,0.19975568,0
240169,0.44714764,0
269917,0.728073,1
455673,0.36468932,0
155178,0.43634686,0
341989,0.19184028,0
365700,0.5919273,1
166333,0.45873842,0
454880,0.30422705,0
178536,0.30659744,0
287196,0.13151716,0
448659,0.30340055,0
376159,0.2625673,0
168568,0.28676853,0
281520,0.253008,0
430705,0.24826434,0
246359,0.14264585,0
122742,0.6100825,1
305284,0.34441274,0
259416,0.34423533,0
164323,0.75198,1
263796,0.58746356,1
101489,0.59228295,1
200466,0.6322152,1
416602,0.49654087,1
119302,0.42358825,0
257122,0.44617608,0
345243,0.3213484,0
386039,0.4387028,0
447652,0.6563937,1
206044,0.328487,0
438723,0.43493614,0
320298,0.6292508,1
158464,0.72248334,1
190506,0.49382702,1
235469,0.14548779,0
373510,0.44198722,0
437567,0.6574536,1
417011,0.7752096,1
437300,0.20209976,0
235565,0.5441808,1
180578,0.5822084,1
339347,0.6870444,1
341881,0.7262393,1
316715,0.60282534,1
293511,0.7804234,1
255634,0.4403258,0
449519,0.52078176,1
269424,0.27778715,0
187392,0.61717427,1
167667,0.45019063,0
296215,0.31789967,0
294708,0.14491121,0
426443,0.46676412,0
405451,0.6736552,1
112689,0.4935934,1
188698,0.6153374,1
295612,0.15350062,0
372467,0.2913856,0
373455,0.2153284,0
298205,0.26310182,0
437366,0.30168504,0
136342,0.18734843,0
382342,0.48390007,0
114877,0.6897396,1
387786,0.321077,0
406896,0.69372505,1
117052,0.5302872,1
372023,0.08954044,0
377812,0.5897965,1
229979,0.26633525,0
430327,0.06942416,0
338079,0.19910745,0
207479,0.3370493,0
138489,0.12518169,0
333233,0.38724822,0
372716,0.7289327,1
431347,0.5145197,1
355330,0.72869664,1
208497,0.6224211,1
148143,0.2962163,0
164836,0.4869439,1
281454,0.46318907,0
186925,0.6423963,1
408326,0.4534329,0
265949,0.28568932,0
224669,0.5802853,1
445457,0.4053573,0
277328,0.2384981,0
423961,0.60177875,1
304319,0.54272723,1
124808,0.5525864,1
206698,0.4919299,1
119002,0.27885932,0
374059,0.45433033,0
388593,0.13317122,0
101828,0.3084063,0
404799,0.35378075,0
197893,0.26782584,0
242602,0.58577895,1
146780,0.8033776,1
406983,0.9166869,1
250113,0.38070455,0
367953,0.69744366,1
350261,0.67622524,1
342596,0.29773,0
198994,0.37640098,0
246799,0.539864,1
293722,0.82852846,1
282266,0.3195883,0
234287,0.505067,1
231342,0.74043626,1
205921,0.32754418,0
180716,0.3396927,0
182940,0.320031,0
392045,0.24824424,0
151459,0.43668282,0
339009,0.1608082,0
365334,0.684762,1
318521,0.33640683,0
156638,0.41224417,0
173415,0.31218603,0
134059,0.36574242,0
192727,0.080162056,0
344648,0.46932343,0
320315,0.7512699,1
251615,0.6076183,1
413166,0.6417976,1
449329,0.3741761,0
108688,0.17640525,0
137266,0.41215983,0
100046,0.090272345,0
196144,0.35685855,0
442488,0.25944418,0
243466,0.119306095,0
388965,0.23945734,0
428089,0.5420335,1
334083,0.45676053,0
449832,0.3119601,0
389055,0.37404197,0
289058,0.28652203,0
280494,0.44226056,0
266372,0.24179973,0
340192,0.30108032,0
290556,0.6631359,1
444530,0.34259146,0
406916,0.3248636,0
387278,0.7906418,1
172439,0.30421928,0
350104,0.45164117,0
249128,0.13053867,0
112308,0.68251365,1
397489,0.38573498,0
393121,0.3755762,0
310979,0.22000995,0
435030,0.826724,1
246827,0.65201116,1
218359,0.4445818,0
114614,0.124665976,0
323941,0.27204737,0
185102,0.35933235,0
286642,0.5509174,1
203050,0.48396444,0
429233,0.33589742,0
342254,0.54921895,1
285028,0.43530664,0
343049,0.8014495,1
110459,0.18291469,0
389940,0.36141524,0
198223,0.7377137,1
217552,0.31986433,0
242367,0.67511034,1
335643,0.26522788,0
197606,0.2597072,0
295272,0.30497852,0
150911,0.32188073,0
259644,0.2301962,0
449509,0.44250846,0
228366,0.73517203,1
249679,0.37096298,0
230947,0.5813396,1
410891,0.058274873,0
197404,0.12904821,0
185273,0.5393601,1
412745,0.3785755,0
233132,0.59775865,1
169006,0.24160993,0
370391,0.6836152,1
285624,0.33721474,0
331700,0.33757755,0
173103,0.45057172,0
397822,0.13098362,0
403273,0.22150733,0
311565,0.58377564,1
144396,0.62187445,1
278660,0.19347806,0
183281,0.5501227,1
142764,0.5962868,1
450816,0.14779595,0
313315,0.26725027,0
444047,0.49750778,1
156536,0.17078386,0
335689,0.5076218,1
393973,0.3381475,0
280638,0.5456759,1
394322,0.45898408,0
453604,0.68954563,1
452056,0.44361928,0
278595,0.4201472,0
116143,0.33008373,0
294037,0.6472866,1
438816,0.23358898,0
340847,0.6111341,1
319641,0.20773758,0
449729,0.3651978,0
147533,0.19643125,0
316090,0.1689452,0
420343,0.49857903,1
119621,0.64807814,1
383091,0.1506422,0
222584,0.58684695,1
250898,0.38000813,0
420767,0.4160587,0
447659,0.1297669,0
187813,0.27760407,0
151220,0.30931547,0
132283,0.44421604,0
372121,0.8029916,1
449441,0.6477609,1
249958,0.3171659,0
369445,0.6344246,1
241767,0.16679175,0
300650,0.7169656,1
176163,0.15498118,0
350682,0.09835154,0
170757,0.41842785,0
126588,0.5468159,1
251054,0.24222672,0
146285,0.59265214,1
121835,0.4250449,0
346146,0.31608027,0
206680,0.21346292,0
262164,0.18877447,0
288715,0.19145527,0
162342,0.41422403,0
394312,0.23554534,0
317531,0.5141683,1
245495,0.19222246,0
171828,0.58069175,1
208101,0.116207555,0
238958,0.56612927,1
277404,0.3177934,0
420248,0.030880913,0
427778,0.2908209,0
454400,0.3635773,0
104523,0.4727295,0
215272,0.6918798,1
334867,0.31631118,0
384486,0.08812628,0
327521,0.24656034,0
424927,0.16749287,0
415237,0.5646753,1
420523,0.60589075,1
246593,0.39025202,0
219040,0.4113158,0
103208,0.7953587,1
339565,0.46439868,0
256733,0.07420896,0
309783,0.24394305,0
254373,0.44220307,0
345237,0.18278831,0
398467,0.33830434,0
359019,0.63850194,1
363939,0.29420742,0
229992,0.25753725,0
448493,0.65452826,1
306138,0.24830188,0
359081,0.36734912,0
237472,0.6316518,1
101361,0.61928576,1
197834,0.29340014,0
115881,0.56454206,1
372251,0.113003284,0
364510,0.557794,1
409658,0.36968175,0
283588,0.270381,0
350877,0.7254312,1
421561,0.44534227,0
278610,0.6760611,1
393154,0.44659093,0
273759,0.3332011,0
225487,0.5134252,1
308304,0.39461526,0
286275,0.23316818,0
341000,0.05566375,0
101966,0.2892891,0
344690,0.6183944,1
229652,0.3667292,0
178348,0.5192629,1
398622,0.27631322,0
255571,0.15408237,0
274814,0.59173995,1
374238,0.709034,1
411371,0.14838849,0
378151,0.34073848,0
407620,0.17781918,0
421152,0.38167515,0
260032,0.4099835,0
290798,0.21815433,0
403068,0.23878904,0
380980,0.27011588,0
296502,0.20722686,0
210834,0.75621384,1
225942,0.062357437,0
193346,0.13879801,0
271185,0.28541362,0
447115,0.38306978,0
217766,0.64960665,1
124155,0.5294555,1
145810,0.4695424,0
266484,0.51459813,1
143668,0.29507086,0
144439,0.4034912,0
437473,0.26405668,0
226979,0.27507234,0
250807,0.08565762,0
375285,0.15345386,0
108129,0.32685453,0
303591,0.73555595,1
343416,0.45789966,0
265403,0.58969563,1
235088,0.28465244,0
260220,0.22680481,0
282805,0.21838234,0
112943,0.21116468,0
375869,0.59674025,1
310042,0.2067032,0
225285,0.395719,0
298269,0.35025325,0
259546,0.14832968,0
291112,0.81564254,1
330511,0.52614933,1
435730,0.49622875,1
434896,0.16888332,0
338442,0.2687652,0
215969,0.30587342,0
301160,0.77286816,1
122143,0.54466563,1
120661,0.4140846,0
277193,0.37466615,0
311736,0.16374114,0
127076,0.42423105,0
268797,0.49748832,1
235559,0.42455414,0
241070,0.57319665,1
389625,0.1181343,0
448027,0.6549331,1
176379,0.4400056,0
407728,0.14341009,0
378735,0.34517878,0
340210,0.72297955,1
222091,0.19920175,0
291756,0.10822158,0
355546,0.23992275,0
396529,0.6035313,1
237968,0.6912908,1
124864,0.5688155,1
408049,0.4945294,1
198610,0.49993515,1
441031,0.08251471,0
428915,0.26005736,0
359725,0.33031482,0
225865,0.5286054,1
103790,0.61395085,1
244663,0.21368805,0
214432,0.68767864,1
362859,0.17727016,0
322843,0.44281277,0
299305,0.3326427,0
162664,0.48214337,0
426599,0.6673985,1
240805,0.194232,0
197902,0.7043128,1
215004,0.3815941,0
154266,0.4510196,0
229121,0.33829853,0
438501,0.34395576,0
248383,0.5352695,1
394208,0.5577004,1
435373,0.10647734,0
331028,0.14742792,0
214446,0.61515427,1
359624,0.28315297,0
434929,0.3409452,0
317634,0.28303486,0
256549,0.49637604,1
286457,0.7181766,1
376448,0.2863086,0
329462,0.4795461,0
330397,0.62275755,1
387857,0.7151243,1
395475,0.53351915,1
202179,0.076041,0
281138,0.5778594,1
383150,0.14537272,0
408607,0.69276005,1
400601,0.39560694,0
144769,0.28916758,0
276507,0.61348045,1
189415,0.62856835,1
350192,0.1785261,0
447836,0.15172496,0
349086,0.3089777,0
200312,0.590773,1
219033,0.15599006,0
169976,0.5144777,1
288869,0.396868,0
303806,0.46573478,0
149103,0.33529267,0
420165,0.2995232,0
291432,0.3851825,0
307680,0.44773304,0
395526,0.3085307,0
288009,0.12491338,0
266204,0.066786095,0
215117,0.4381139,0
347817,0.6409423,1
441035,0.53896135,1
220078,0.5865466,1
239460,0.1359613,0
161485,0.69537467,1
274567,0.2747562,0
147114,0.36966532,0
280881,0.2416012,0
336467,0.3005304,0
439110,0.25615877,0
324237,0.2915644,0
173814,0.58166873,1
374579,0.42044678,0
164000,0.50096756,1
250816,0.5131438,1
309396,0.5858152,1
121803,0.39331228,0
206242,0.4729451,0
102404,0.65271187,1
175373,0.43540922,0
452590,0.2262878,0
340466,0.20760572,0
218844,0.25160113,0
380786,0.34188375,0
126264,0.38845327,0
126541,0.58435583,1
125615,0.43993905,0
402462,0.39971912,0
233657,0.22708774,0
179237,0.76493895,1
172499,0.63653404,1
124361,0.09568222,0
322100,0.2217044,0
170298,0.54845685,1
193929,0.4530815,0
266411,0.658957,1
334360,0.228684,0
134599,0.38407302,0
390926,0.677932,1
115791,0.5644213,1
422400,0.38439593,0
248252,0.519214,1
425705,0.7984245,1
334863,0.43318886,0
117377,0.056635406,0
283393,0.17480038,0
344432,0.41821194,0
255890,0.6261744,1
441188,0.30428386,0
265745,0.4163386,0
114319,0.35272944,0
402613,0.7906677,1
216316,0.58454895,1
338410,0.3644742,0
387265,0.23744226,0
448318,0.58356166,1
274399,0.82125616,1
264620,0.33443815,0
312851,0.7717783,1
103768,0.10383015,0
429715,0.2908881,0
374268,0.21064575,0
428142,0.096889704,0
200660,0.14086814,0
194299,0.3652271,0
425111,0.24632058,0
212274,0.45189947,0
207771,0.17893748,0
156545,0.15979487,0
120993,0.557341,1
352806,0.41445717,0
335059,0.5812263,1
250213,0.28327036,0
225192,0.6739986,1
232945,0.33510348,0
327083,0.38063076,0
426316,0.4564129,0
290098,0.26264995,0
453878,0.56618536,1
420705,0.41554046,0
389590,0.25966045,0
179530,0.44282025,0
263052,0.4860191,1
400629,0.55351347,1
340691,0.65230393,1
272248,0.12290459,0
147144,0.18741688,0
121692,0.3236617,0
421088,0.24999389,0
252161,0.68124706,1
344872,0.6285221,1
370240,0.7055023,1
377820,0.7026467,1
174759,0.5296461,1
337796,0.261901,0
175696,0.19473208,0
229826,0.13970953,0
422437,0.25286588,0
183904,0.17213999,0
185931,0.16354775,0
444903,0.59058017,1
332466,0.44463772,0
371317,0.17489466,0
343810,0.29115307,0
377280,0.16296811,0
251519,0.19711345,0
272247,0.6206269,1
159816,0.17369281,0
401342,0.59683466,1
193689,0.34187615,0
188422,0.32664755,0
321618,0.5335707,1
215681,0.08249466,0
186904,0.39819464,0
133711,0.675284,1
197095,0.5490746,1
374280,0.2846958,0
152131,0.30042544,0
371253,0.65821946,1
333134,0.070962556,0
231575,0.2498467,0
220722,0.057526752,0
216273,0.3585941,0
119099,0.5444302,1
162259,0.41149706,0
186975,0.2710138,0
412913,0.52821183,1
354059,0.5247351,1
352098,0.26018435,0
360307,0.4467019,0
288672,0.2784518,0
176513,0.09993312,0
171387,0.6378981,1
402433,0.54783833,1
101257,0.36513528,0
356518,0.46371588,0
357325,0.7712471,1
373974,0.5382084,1
217678,0.75240916,1
371111,0.67121077,1
390199,0.18950723,0
388540,0.23929839,0
396827,0.54455644,1
449767,0.5124325,1
380716,0.5358654,1
232395,0.5034301,1
176190,0.20352793,0
246132,0.567681,1
212318,0.24848703,0
455651,0.28522736,0
390596,0.47775152,0
421277,0.20920128,0
365390,0.42646646,0
427345,0.15443055,0
306126,0.4511595,0
252275,0.39997497,0
274475,0.18359394,0
266498,0.5060408,1
186185,0.7386062,1
262265,0.41906705,0
232901,0.4907998,1
425637,0.38120097,0
434617,0.22181161,0
160018,0.16833627,0
124009,0.5063503,1
143497,0.55729055,1
454453,0.71546537,1
317860,0.240709,0
162253,0.24707182,0
204886,0.4745403,0
165776,0.3099546,0
337246,0.6946181,1
141746,0.673804,1
122986,0.37681997,0
209345,0.4878828,1
431345,0.1599931,0
236297,0.3571056,0
147588,0.6170459,1
124313,0.18588571,0
232956,0.29353458,0
246177,0.3544335,0
112256,0.12016182,0
427938,0.5041205,1
106396,0.2829172,0
454726,0.24040055,0
371083,0.75602543,1
177530,0.28839782,0
445394,0.36133376,0
240808,0.8061675,1
145367,0.29941323,0
408169,0.43261647,0
113487,0.12886533,0
297196,0.1720969,0
443804,0.47181976,0
344801,0.4554571,0
222161,0.557483,1
132936,0.33174154,0
322504,0.74136657,1
208827,0.14449006,0
438427,0.1072138,0
395288,0.111459814,0
377594,0.66849244,1
196774,0.21071766,0
360983,0.6650072,1
342564,0.7009035,1
426083,0.59637517,1
110269,0.79672223,1
391913,0.27588105,0
100079,0.65365255,1
171507,0.64359945,1
375569,0.3681971,0
368480,0.4862908,1
441797,0.4027757,0
310959,0.20498681,0
367812,0.46817943,0
257656,0.17069377,0
306572,0.32521987,0
201425,0.27664483,0
319146,0.35475424,0
233458,0.3441663,0
182110,0.40170756,0
428129,0.38923004,0
291574,0.7260182,1
160754,0.405801,0
157842,0.6675855,1
356113,0.3447955,0
193705,0.32815388,0
262834,0.27711928,0
331947,0.34477657,0
383069,0.33799416,0
394012,0.64338255,1
353531,0.2232519,0
129529,0.39470705,0
268557,0.5381063,1
329083,0.2669678,0
109226,0.156537,0
376490,0.7827401,1
258186,0.66459316,1
372412,0.35130346,0
362435,0.5483037,1
402306,0.4933325,1
437880,0.8663907,1
154552,0.4542391,0
173031,0.73205566,1
184560,0.3078001,0
440950,0.7523727,1
426112,0.47390202,0
279441,0.3235005,0
122983,0.18307184,0
418323,0.22423181,0
452720,0.2936969,0
418464,0.43653607,0
431115,0.33806324,0
272397,0.16159031,0
200739,0.34789982,0
322426,0.37012857,0
350377,0.5386813,1
302610,0.24959743,0
363808,0.2222796,0
114598,0.53183323,1
205731,0.5536639,1
345394,0.5845478,1
366971,0.081352435,0
387435,0.6150279,1
254097,0.16640508,0
382381,0.6190444,1
428385,0.6508148,1
326934,0.7242589,1
145966,0.27452195,0
424141,0.43457454,0
224280,0.5039661,1
321519,0.40909344,0
355476,0.59687,1
386629,0.08298818,0
104064,0.4940448,1
375641,0.39299724,0
235751,0.26808572,0
204532,0.31528312,0
183841,0.22688574,0
364296,0.5965335,1
312765,0.12910236,0
116321,0.106987625,0
311422,0.22028883,0
293010,0.46503848,0
372816,0.40472957,0
339918,0.23363958,0
374624,0.6489258,1
147243,0.46021584,0
187579,0.30370092,0
213709,0.20010152,0
114364,0.5038008,1
338080,0.32273245,0
162747,0.207953,0
438958,0.56592005,1
396644,0.09648166,0
361530,0.50149137,1
240796,0.24163878,0
140826,0.36195144,0
251195,0.3326319,0
304990,0.38808602,0
182189,0.4388243,0
374869,0.14284179,0
148351,0.72046834,1
342207,0.34011227,0
350903,0.59016806,1
154663,0.36058334,0
249049,0.29583868,0
105409,0.20872447,0
146287,0.17274253,0
277443,0.584987,1
454204,0.5256477,1
297527,0.2599963,0
338697,0.4640227,0
386113,0.38126364,0
109599,0.39835215,0
391664,0.31188092,0
329424,0.4639069,0
439840,0.33748043,0
388630,0.13230327,0
150909,0.36614183,0
186665,0.24297793,0
359558,0.3761256,0
373130,0.21338882,0
294476,0.42755234,0
448153,0.5632989,1
391612,0.14521156,0
293744,0.2120771,0
165119,0.22681187,0
345696,0.44634733,0
