SK_ID_CURR,TARGET,TARGET_PROB
135028,0,0.02384034835140223
155830,1,0.10672425574143138
447392,0,0.07389511259580947
278419,0,0.05125665719605268
361842,0,0.03343884529268022
106709,1,0.1262574627729742
388583,0,0.016912566369320318
301773,1,0.1418563972666979
193702,0,0.04112998544295503
333786,0,0.04810820949203159
335120,1,0.11816143603206317
448815,0,0.039486124880605385
359879,0,0.05564373118141353
320858,0,0.0370452083237362
198077,0,0.025038609679021988
154503,0,0.06249599845936166
245136,0,0.041205758555041175
145955,1,0.10685873728788833
336384,0,0.0656126068223489
445251,1,0.08722065487854946
150736,0,0.05856726547288861
433303,1,0.25799223079400935
357407,0,0.06230578578702246
191522,0,0.0471658410448462
443580,1,0.11398497536864641
321301,0,0.06203627719724787
194426,1,0.0883057407029152
338837,0,0.042432373658155415
286022,0,0.031081193536830608
439953,0,0.036613171824376456
127428,1,0.13784234804656895
297232,0,0.07067412128267007
259489,1,0.13489825767791017
106351,0,0.05059116448242806
351092,0,0.0686039521137663
288872,0,0.036918448557311564
130816,1,0.10878301373958718
194435,1,0.13528729994046543
351179,0,0.03113030560258901
351500,1,0.10185698182025693
441851,0,0.03400233452020272
121285,1,0.13137375420651684
197214,1,0.15328204673176626
184059,0,0.034728308511755554
451269,1,0.09693541717433617
208432,0,0.035351790886936296
409439,1,0.09421211237829807
230474,0,0.07132583720846934
218543,0,0.06478868275027695
452407,1,0.21030998000211645
321863,0,0.05510710967220912
446066,0,0.05842479826358479
171206,0,0.04904601861160094
304478,0,0.038899152224440105
344092,1,0.16031596881562185
260773,1,0.1785331488705579
400942,0,0.03087074025656275
271350,0,0.05963837628514298
323037,0,0.053493881693295345
361664,1,0.09598870478241057
268686,0,0.05036564122194327
154352,0,0.03694333887210314
144620,1,0.18291867754484895
384507,1,0.16547769367058146
327013,0,0.027745936463099655
245900,1,0.1258760310674392
425144,1,0.0897915962469272
245079,0,0.06997488238804354
174197,1,0.0955284725970716
162524,1,0.08217415065719955
442225,1,0.12606984749328343
143697,0,0.06179437102968833
420034,0,0.046080447618765716
372114,0,0.041423007939788724
152727,1,0.14570105026520772
250629,0,0.036489601728816996
135923,0,0.07363018027595095
381518,0,0.07422261726722756
372056,1,0.16520419380290527
420488,0,0.06413865253138318
169409,0,0.05267684492942037
185251,0,0.07610880188364864
312947,1,0.09053546588942686
133211,1,0.1733048405926673
149181,0,0.06251308897343245
167289,1,0.1140670180439049
274779,0,0.039346095212936034
325190,1,0.15390839445972307
231876,1,0.22785923866903784
450245,1,0.09781312609232347
404203,1,0.09721913564007281
412034,0,0.05592453467052706
268928,0,0.0552951429305878
159668,1,0.09315273460276548
131553,0,0.0563821626613158
119741,0,0.03127279545073365
272426,1,0.17038132077513293
194922,1,0.11828510030978563
430490,1,0.13524092907453025
305292,1,0.14149793668554586
424018,0,0.050742066517423606
256489,0,0.04352591579589049
395841,0,0.043082133681636756
401267,1,0.09090855010928861
143083,0,0.06966079348549549
259134,0,0.07300871393506807
235311,0,0.05426640474450495
354074,1,0.12863029431933354
205917,0,0.06847797806984422
332693,0,0.05179467403506656
323586,0,0.02861080353681471
139369,0,0.06386211951406096
141491,0,0.03335294930506926
190007,1,0.19627751699640927
129463,1,0.11661309029090224
379835,0,0.03686297864925834
426995,1,0.14910997981784532
219155,0,0.030102338804127358
365731,0,0.042067550821893854
287077,0,0.05077281404199061
405577,0,0.048221975664977185
154833,1,0.17460275030320146
289954,0,0.05614739279191126
274598,0,0.038788613884613674
447234,0,0.06542094639732575
188325,0,0.056860187627978044
228587,1,0.1949959008578185
146047,0,0.06578114709828636
320437,1,0.11343908475570116
346859,1,0.10727971871576844
435693,0,0.041556374126671826
343328,0,0.045041000944853034
260982,0,0.06393357525057232
383619,1,0.09965420517954963
280783,0,0.06022417684648443
284007,1,0.09302859812301473
297243,0,0.0470068450571143
319794,1,0.09415562516508241
424154,0,0.05781107067115101
206470,1,0.09706269333936121
441068,0,0.07838922752501482
172532,1,0.09340954014539193
330410,1,0.14623484272357148
392187,0,0.06251289948077851
113713,0,0.054945078282397704
205630,1,0.17347006741794274
447701,0,0.06963981992480883
360212,0,0.046631848031958564
343322,0,0.03363539206417146
121311,0,0.06303641676994909
397351,1,0.2275175064164369
219468,0,0.04746465912289793
280592,0,0.05367372509836943
384134,0,0.057108258804764424
338416,1,0.27412265639968836
221366,0,0.04353948519605909
284995,0,0.03579337715740343
153155,0,0.06120446776494484
419999,1,0.10214244198116797
236013,1,0.1907735677120231
411917,0,0.05348302197074868
316825,0,0.02182463510035649
273350,0,0.030396213938185868
454227,1,0.1428050213139094
242306,0,0.06172729272981012
335985,0,0.04367118108752478
192962,1,0.14491580946484173
317248,0,0.05990227774293383
283093,1,0.09816649087001258
255715,0,0.06621992649183281
432041,0,0.06500677259694494
257229,1,0.09092851707173683
305443,0,0.026433876477233616
267353,0,0.03921208812731528
281630,0,0.05743840028029087
358367,1,0.09248916327614767
245276,1,0.16165035376104858
283285,0,0.053597282000123835
356590,0,0.03134594996436896
166066,0,0.06259784015470489
422091,1,0.13315196976840685
323128,1,0.173431840867986
324102,0,0.03673841537036724
226453,1,0.098539182442578
380186,1,0.08915405657561296
174989,0,0.05151961074693398
177302,0,0.07901428412310507
282479,0,0.0787539128656297
219038,1,0.22551192890378102
157377,0,0.0497932156754457
177643,1,0.14045952634266914
431798,0,0.07437750911005649
255185,1,0.15588493756047042
434039,0,0.06501129575842794
117409,0,0.04165801616286831
328130,0,0.04314947457654397
208916,0,0.042131697231834575
245158,1,0.12550080190116858
208155,0,0.04515158303147351
156024,0,0.03363423159146768
210471,1,0.16607086245772334
361890,1,0.14662670433794725
149952,0,0.05257733156222664
358115,0,0.03848042788548082
224633,1,0.18608613769150073
355895,0,0.05357722539940644
135230,1,0.16676959865104593
269974,0,0.037928428882126594
258446,1,0.12982890674445663
106496,1,0.10181632812247916
454771,0,0.058745388303911364
416445,0,0.03719944648234444
359501,0,0.03182987063109583
113614,0,0.05815662551623196
341415,0,0.04648888494741432
327643,0,0.08019869762639918
202854,0,0.06332280990505715
348356,0,0.05157349663533654
137309,0,0.04542878725469929
162059,0,0.03059190834948413
116638,0,0.04772144316105594
216089,0,0.04673823447559442
354744,0,0.036240325935182394
252810,0,0.0453299963746556
113725,0,0.0331637540992831
443416,0,0.04873792789004782
439365,0,0.03845433130079157
288082,1,0.09391519582274652
352915,0,0.06042550620178647
156337,0,0.049616362925131975
282504,0,0.05114118778690484
406184,0,0.06840627221368027
125786,1,0.20301582877029678
258780,1,0.12755450335349716
346440,0,0.02872067546539401
113358,1,0.0880577059980754
416664,0,0.07608865458159592
342242,1,0.1738722689315328
124764,0,0.05755820663567369
145661,1,0.19752966274514386
331335,1,0.1400270673274144
285549,1,0.19186461749299577
212580,0,0.059247721972250846
122306,0,0.057790018999958975
245976,0,0.05011662213648027
151434,1,0.11420190112256344
392979,1,0.1414035423563431
131413,0,0.06348149068645435
125629,0,0.030560936477180792
200630,0,0.039650024484121756
392373,1,0.22134972810638828
174400,0,0.07226099675094591
167017,0,0.035269957512104176
294651,1,0.09216517892518998
271981,0,0.05010970928527524
312920,1,0.18926203102934563
325197,1,0.14498210448723187
155651,0,0.04577389308655301
117756,0,0.07058058318068955
430079,1,0.10399966042090159
133980,0,0.06456103415401171
112478,1,0.1720430148479488
225449,0,0.07623697036179315
242767,0,0.06425455832661013
438375,0,0.05084191440907419
370657,0,0.07565586264047684
393857,0,0.026121515840574528
309481,0,0.031217081040823477
311768,0,0.052389965340271745
240947,0,0.03257459940237403
153378,0,0.023175668512286196
272554,1,0.1506644682343944
368106,0,0.032232614980162805
345151,0,0.038288495042429094
135574,1,0.09518251142003754
373644,1,0.08224532963610359
156756,0,0.05611888063709981
172932,1,0.13805421027014053
414437,0,0.07245853809881779
307604,0,0.06676697977965033
148764,0,0.03988655634392853
347890,1,0.12164539580553668
384299,0,0.040992046591752616
384219,0,0.04984646045730702
160864,0,0.04528590242002839
262390,0,0.036836082661695864
413544,0,0.05173925360576456
191230,1,0.13015210347315
166835,1,0.19566704688811576
134095,0,0.05080076951159268
425709,1,0.1280131536859712
366723,0,0.0325496261133419
419630,0,0.07457237531481466
399307,1,0.10225881771214047
223062,0,0.01807716243546172
238625,0,0.05767529071980634
277587,0,0.05124599484146822
282060,0,0.030795632992774803
201472,0,0.03216156183303264
160192,0,0.04099284015124014
424611,0,0.04715593877253168
235843,0,0.04453275988005458
311563,1,0.1436769246226553
295651,1,0.12576835444585405
219306,0,0.05767153101066561
217147,0,0.031351342156872526
197407,0,0.05702531766462425
364458,0,0.05475647504408534
276540,1,0.08876014192407973
373606,1,0.31893583493727223
233844,0,0.04339152585103499
400903,1,0.09961434348685391
382407,0,0.04545155249366863
296888,0,0.036842580798130964
436999,0,0.03876813708032143
383272,1,0.11484135716320519
152326,0,0.06722242481511088
428173,1,0.08595683050930514
402006,0,0.029657201734057406
199028,0,0.040862598505329285
221546,0,0.07931522432720112
320009,0,0.05068897633893355
232344,1,0.12409908698231258
345261,1,0.1307334217538419
299275,0,0.04518190550414955
454255,1,0.10559594142976
345806,0,0.0504160730584556
104909,0,0.04802401656378424
282368,0,0.07432237132273749
273049,0,0.052374570445278636
410325,0,0.054170909373759665
310836,0,0.04580204684737289
304702,0,0.04966210707661979
403233,1,0.11079549738676944
224125,1,0.08643888152956915
406716,0,0.03194451666691137
417715,0,0.04396894604701917
274407,0,0.03916631254005861
238797,1,0.08476059819327529
130313,0,0.037467248289104735
320829,0,0.07106414696540657
174268,0,0.056773786680947264
448120,0,0.07210949184829944
351549,0,0.06645299554762929
398930,0,0.06440671289845806
150143,0,0.030771515690179076
415659,0,0.061352078751436195
316163,0,0.0594144981572574
361039,1,0.11874315244096557
104048,0,0.04154916249098498
180801,0,0.04947696542789581
404986,0,0.05838236821493885
160026,0,0.058039590423200234
361362,0,0.039960208246997704
290337,0,0.040604655710319584
352377,0,0.04232993658680891
418453,0,0.06254845020935841
353000,0,0.03313550987705911
307877,1,0.09309941016839601
332778,0,0.06702762157913202
410885,1,0.19260114555108945
252042,0,0.04653922972484241
195973,1,0.1386237142129411
296940,0,0.06810986836780279
336224,0,0.040348395979694765
180479,0,0.05096320649734003
170760,0,0.03735007393734176
306991,0,0.05400918452801702
196270,0,0.06794746914399062
136532,0,0.04370895460480116
303984,0,0.058945493310540824
327450,1,0.10599037154450254
179088,1,0.15321966165458564
304699,1,0.1016533617375606
148760,0,0.06520885788448902
267229,0,0.04611536964761294
278134,1,0.21017258058252852
339554,0,0.04097706384855118
375514,0,0.07026460700460467
352294,0,0.06905422945879382
126337,0,0.06435511628000086
433232,1,0.1368452444059939
150302,0,0.037514500650295976
276818,0,0.04297227621073484
412818,1,0.08983886394236214
194524,0,0.06694082652036037
255737,0,0.031042681976633485
296218,1,0.10013489836870237
225744,0,0.03159390842537592
284771,0,0.02959436555350895
144121,0,0.045608969729903755
424786,0,0.04672122927156065
235629,1,0.14570636026472816
197189,1,0.09931021234598056
319435,0,0.030848066276070004
422473,0,0.045113401502170004
190631,0,0.05750855374354609
288894,1,0.11882962801126444
165680,0,0.03507759387844399
226425,1,0.20121274849395807
355339,1,0.0955860370219819
121536,1,0.12748217990829486
194100,1,0.19386069906094366
423682,0,0.05911727768962419
406125,0,0.03606881445173687
401233,0,0.04685549609229737
165157,1,0.09533142374497719
215207,0,0.05473175398348068
125347,0,0.04372644634084
454842,1,0.129052131969655
259619,0,0.043785543455899474
189004,1,0.08508652835220344
333735,1,0.08322228897442341
224622,1,0.18130077745701778
270153,0,0.046974999362712606
300699,0,0.06313265036834013
287088,1,0.08550649011398662
311882,1,0.10150070934180755
164210,0,0.05518135777021923
410738,0,0.07377309236815664
382467,0,0.08012127343955887
453694,0,0.05690049213385678
450202,1,0.10446959991504605
433864,0,0.037452077749394144
205095,0,0.03604402707021747
412619,0,0.03220817608830618
357703,1,0.09105861467486817
224606,0,0.06855381610715501
322280,0,0.03064099363837206
240169,0,0.06869391280178595
269917,1,0.10473311468273587
455673,0,0.061105812244079766
155178,1,0.09634171169328738
341989,0,0.06673129520629599
365700,1,0.11732342395869705
166333,0,0.06799183627906691
454880,0,0.04670501863415831
178536,0,0.04910642662662847
287196,0,0.044157245943667676
448659,0,0.04629805521209447
376159,0,0.033603789651940046
168568,0,0.04162464214310931
281520,0,0.04563707004349449
430705,0,0.03063796993984356
246359,0,0.04188145888279571
122742,1,0.11644911321435103
305284,0,0.06428505208876124
259416,0,0.048666817711731945
164323,1,0.16385871761574466
263796,1,0.16141182872294782
101489,1,0.1419587512247444
200466,1,0.1425369247783705
416602,0,0.06825040344182998
119302,0,0.06888002727668316
257122,1,0.09316534968442153
345243,0,0.054312472084536115
386039,1,0.09234498722119702
447652,1,0.14215267584683247
206044,0,0.0689560229130713
438723,0,0.05577548052086789
320298,1,0.12655043506590874
158464,1,0.12654512462641468
190506,1,0.09358136839726068
235469,0,0.03641102914427491
373510,0,0.04610853626415777
437567,1,0.14048508411112018
417011,1,0.12878882913542147
437300,0,0.03999909790064662
235565,0,0.07034175660032586
180578,1,0.11299793739395696
339347,1,0.1440404750093455
341881,1,0.1652271620098938
316715,1,0.10455120940591381
293511,1,0.2350508536111497
255634,0,0.05969512729197844
449519,0,0.06713185484442778
269424,0,0.04301080686086909
187392,1,0.10518925044575429
167667,0,0.07344896080383757
296215,0,0.04312240452252888
294708,0,0.036484180854947854
426443,0,0.07375621061876403
405451,1,0.1593534191581073
112689,1,0.1092942544567893
188698,1,0.11218377890264579
295612,0,0.02771333624548543
372467,0,0.04815089585416182
373455,0,0.04943173470517883
298205,0,0.029426942255685654
437366,0,0.06361036555761877
136342,0,0.04691149753188257
382342,1,0.08466112084372149
114877,1,0.10105024276907103
387786,0,0.04741194753544959
406896,1,0.15990855877079746
117052,0,0.07546457301745295
372023,0,0.02702940874917163
377812,1,0.10757049144735673
229979,0,0.04370868218796315
430327,0,0.03161230061801066
338079,0,0.07094498017617264
207479,0,0.08016406914853975
138489,0,0.04743676238648008
333233,0,0.05360047934205388
372716,1,0.17161465078748883
431347,1,0.13136425217281414
355330,1,0.19102532537325304
208497,1,0.12677316941487804
148143,0,0.03977449514645158
164836,1,0.08564247668553697
281454,1,0.1531746882466681
186925,1,0.08283010823578041
408326,1,0.08139456472794333
265949,0,0.036589499106533384
224669,1,0.1326162447801529
445457,0,0.05719085537657044
277328,0,0.04289847048579889
423961,1,0.11636690522431187
304319,1,0.08724295338940627
124808,0,0.0794840504503427
206698,1,0.09282675553051407
119002,0,0.04224457726646117
374059,0,0.06712360998327704
388593,0,0.031027002067784495
101828,0,0.04806230473659251
404799,0,0.06714642155529209
197893,0,0.06422812550933153
242602,1,0.08537247631486311
146780,1,0.24881821997813633
406983,1,0.39106493407383514
250113,0,0.0594933674310635
367953,1,0.10591149413047067
350261,1,0.18372758984670048
342596,0,0.038362393723264096
198994,0,0.06863570472242118
246799,0,0.0760936930883229
293722,1,0.2522632880329629
282266,0,0.04080031804267988
234287,0,0.0537871823003538
231342,1,0.23964057712419118
205921,0,0.03421389674340822
180716,0,0.04831659534317351
182940,0,0.04483480435613578
392045,0,0.04092513380255375
151459,0,0.07507025008951845
339009,0,0.03959211941247749
365334,1,0.13347648089404707
318521,0,0.04842865899398059
156638,0,0.07959024772632256
173415,0,0.04895619933285497
134059,0,0.06629364273883953
192727,0,0.03467813745744725
344648,1,0.08769210747506284
320315,1,0.1287427454685437
251615,1,0.08662368561452134
413166,1,0.12673150825861068
449329,0,0.05772940277155401
108688,0,0.04004990238769839
137266,1,0.10001890064154713
100046,0,0.031208106204324567
196144,0,0.078439718796492
442488,0,0.0370339121718862
243466,0,0.027419594443618807
388965,0,0.061158440760608605
428089,1,0.09346176938277691
334083,0,0.06029067752255827
449832,0,0.04264216258984033
389055,0,0.0635374142062256
289058,0,0.03224983549883175
280494,0,0.07361249725028791
266372,0,0.05379160165209834
340192,0,0.044395266750049435
290556,1,0.10432759294205249
444530,0,0.044573214885742604
406916,0,0.05341528594068001
387278,1,0.14929111907339093
172439,0,0.0798037362482123
350104,0,0.057322463654875304
249128,0,0.02842208449191968
112308,1,0.13348507229653653
397489,0,0.0512625106844616
393121,1,0.08608520573824627
310979,0,0.027564809968452328
435030,1,0.18625382049939726
246827,1,0.1812559900546782
218359,1,0.08353448291543798
114614,0,0.03024299749270017
323941,0,0.05310079982720944
185102,0,0.06393668017391432
286642,1,0.08781000415663683
203050,1,0.100050424179979
429233,1,0.091222524391394
342254,1,0.08153708257113994
285028,0,0.07882259163362335
343049,1,0.20507687596414795
110459,0,0.053115093904411444
389940,0,0.04800932997432429
198223,1,0.18197616272621756
217552,0,0.036541750097504544
242367,1,0.11439713419365628
335643,0,0.03159189980916348
197606,0,0.03296776338336573
295272,0,0.07201856345273328
150911,0,0.056448102165178635
259644,0,0.0503628057597006
449509,0,0.07465320807789436
228366,1,0.14206316236478264
249679,0,0.05052115918949166
230947,1,0.10589507482970625
410891,0,0.02583959514576598
197404,0,0.03933886131935497
185273,1,0.09396598144223281
412745,0,0.048911723852547016
233132,1,0.08069819449758364
169006,0,0.06508850580273363
370391,1,0.15007588520767445
285624,0,0.04799720664278503
331700,0,0.04252000031366922
173103,0,0.04838787833070641
397822,0,0.05304055137767512
403273,0,0.047642480806574086
311565,1,0.10340113241449458
144396,1,0.10645088148473272
278660,0,0.04461038079178774
183281,1,0.12011135250233182
142764,1,0.08799779269413702
450816,0,0.043917333681390745
313315,0,0.05386259160624206
444047,1,0.09296707152336346
156536,0,0.03910635098684018
335689,0,0.0746381249089414
393973,0,0.05814171596313122
280638,0,0.06231746075267048
394322,0,0.05493043999464921
453604,1,0.2093283616804768
452056,1,0.10195437379233009
278595,0,0.044563114314021816
116143,0,0.07677640011309339
294037,1,0.11645719742483168
438816,0,0.04460574718280739
340847,1,0.09720544393179172
319641,0,0.026570234234456692
449729,0,0.045772734061961
147533,0,0.04684746888804478
316090,0,0.03318642830474387
420343,0,0.05578667750781641
119621,1,0.13571481259964924
383091,0,0.032681593041945185
222584,1,0.08489300339462824
250898,0,0.06827680145542728
420767,0,0.06715556934972253
447659,0,0.03691438070665078
187813,0,0.0489727460378269
151220,0,0.04152464285778911
132283,0,0.06703940153197013
372121,1,0.1654205688367561
449441,1,0.09107866260097433
249958,0,0.05269015793405471
369445,1,0.1330677824777635
241767,0,0.02927052207051995
300650,1,0.1480288986040322
176163,0,0.031914527845484174
350682,0,0.030483033894100856
170757,1,0.0938556052595288
126588,1,0.09593502285867639
251054,0,0.034598003933378876
146285,1,0.14095775024919693
121835,0,0.056870633263283336
346146,0,0.05279282341705698
206680,0,0.055252048301546605
262164,0,0.0558930084044826
288715,0,0.026824055757145093
162342,0,0.07494806907414413
394312,0,0.04159178940935412
317531,0,0.0795087462298613
245495,0,0.03099825036465748
171828,0,0.06997775136986936
208101,0,0.04318414806738862
238958,1,0.11343697998221546
277404,0,0.04492291993516429
420248,0,0.024752718447821224
427778,0,0.04270830860286624
454400,0,0.041016011094901376
104523,0,0.06590671662421382
215272,1,0.1370739090868445
334867,0,0.07763208623063021
384486,0,0.04857733581572394
327521,0,0.043210409287661976
424927,0,0.02887051897497793
415237,1,0.12093448761641967
420523,1,0.12512476438489822
246593,1,0.09216747478447841
219040,0,0.06600475955854067
103208,1,0.15958270885430986
339565,0,0.07999919455529217
256733,0,0.020004246107247787
309783,0,0.03978931330022419
254373,0,0.052702229551212953
345237,0,0.07720336149098213
398467,0,0.041529919080596694
359019,1,0.08492322084843344
363939,0,0.04014267286290336
229992,0,0.05648937115340895
448493,1,0.11177939500852486
306138,0,0.05681882621001107
359081,1,0.0869384056454519
237472,1,0.14602842610979114
101361,1,0.12294227117066227
197834,0,0.04490937483801995
115881,0,0.06648391951267711
372251,0,0.027061808520152743
364510,1,0.10684575802522368
409658,0,0.055641465330937966
283588,0,0.0455389435479238
350877,1,0.19926249597342693
421561,0,0.07376148354317351
278610,1,0.09631991433725498
393154,0,0.05410400869036177
273759,0,0.05686937238595776
225487,0,0.06693307671946806
308304,0,0.0455958056829584
286275,0,0.036456271481384216
341000,0,0.023333348765210066
101966,0,0.043580134225165074
344690,1,0.14854342938516027
229652,0,0.04592598472594454
178348,1,0.08961898044683167
398622,0,0.037231861007454674
255571,0,0.0403478151750227
274814,1,0.20189274833320864
374238,1,0.15717126158288824
411371,0,0.05178811914976158
378151,1,0.09647441301229932
407620,0,0.029256638871902746
421152,0,0.045874422720066754
260032,0,0.0715687728940557
290798,0,0.03250388014917697
403068,0,0.033357574702514825
380980,0,0.0631322443675395
296502,0,0.04569804673903269
210834,1,0.20517444642839058
225942,0,0.01839336106479426
193346,0,0.02698349950485331
271185,0,0.04870009511637919
447115,0,0.058803797742581106
217766,1,0.1364760488213557
124155,1,0.11848161562473822
145810,0,0.06514369580125935
266484,1,0.08084021985454534
143668,0,0.03983634046218608
144439,1,0.08152370182636426
437473,0,0.03844321451001392
226979,0,0.0381323280984946
250807,0,0.04632416140903757
375285,0,0.038152942847455934
108129,0,0.05391394706472232
303591,1,0.1695564257942886
343416,1,0.10249078112742285
265403,1,0.10521011676312474
235088,0,0.04325561543602592
260220,0,0.053095320346268744
282805,0,0.03658494286170848
112943,0,0.061190106280997913
375869,0,0.07601269439727627
310042,0,0.035041200918838125
225285,0,0.07029438450398756
298269,0,0.059989190980011986
259546,0,0.05376799433996903
291112,1,0.25737503433264086
330511,0,0.06893343067629716
435730,0,0.06446937033786371
434896,0,0.028735427840647476
338442,0,0.03726250691025485
215969,0,0.04047067036755807
301160,1,0.16942389613336356
122143,1,0.13839443875600163
120661,0,0.05512247165127815
277193,1,0.08534886769451071
311736,0,0.033173004601466737
127076,1,0.09262365857015462
268797,0,0.07540865324031358
235559,0,0.07995141844967792
241070,0,0.07751892992694238
389625,0,0.03400478633843567
448027,1,0.10251863764092824
176379,0,0.07350652138012342
407728,0,0.040453866044432345
378735,0,0.04900135122169346
340210,1,0.12221874741548128
222091,0,0.033579437439739526
291756,0,0.02861869450872294
355546,0,0.03739357855432884
396529,1,0.13818596578582107
237968,1,0.12337038894799784
124864,0,0.050992219399805014
408049,1,0.09212574831956404
198610,1,0.11282004111288932
441031,0,0.021282888496261285
428915,0,0.04335926498850581
359725,0,0.04495043885274798
225865,0,0.04518193872001953
103790,1,0.11804133996318181
244663,0,0.0484524724128089
214432,1,0.13289272023590154
362859,0,0.03521675604019825
322843,1,0.08177453671586894
299305,0,0.039853504970637305
162664,0,0.06800389003904786
426599,1,0.11551193855432279
240805,0,0.03179895139853246
197902,1,0.11727830554323426
215004,0,0.06293792599147822
154266,1,0.1286991008457943
229121,0,0.05050718322495243
438501,0,0.042426709765053715
248383,1,0.08598846934501918
394208,1,0.10305482869464144
435373,0,0.04988861165810713
331028,0,0.03386003326979469
214446,1,0.15893847201532896
359624,0,0.056602890748391976
434929,0,0.04960848015914547
317634,0,0.04500427591736173
256549,1,0.08719670212559648
286457,1,0.1514047457925515
376448,0,0.05667722377613882
329462,0,0.07787191797987292
330397,1,0.1758927417729142
387857,1,0.15140988725261786
395475,1,0.11566276633941239
202179,0,0.03047182371318687
281138,1,0.11538952035148925
383150,0,0.04925598897855792
408607,1,0.19579084560555463
400601,0,0.06689279912062071
144769,0,0.04346501545943617
276507,1,0.11891342273597096
189415,1,0.1075036071195781
350192,0,0.03560669112910524
447836,0,0.029483281721571983
349086,0,0.0501431413384934
200312,1,0.10682461546219559
219033,0,0.06385563691373064
169976,1,0.10034999698305007
288869,0,0.0690549974481111
303806,0,0.06623253458417812
149103,0,0.0385057233166117
420165,0,0.04269088075988466
291432,0,0.058386452530471145
307680,0,0.06810587344716731
395526,0,0.03956180839048127
288009,0,0.030975487095098533
266204,0,0.03501099597142733
215117,0,0.08039017312108182
347817,1,0.1384608326436309
441035,1,0.11254806094574495
220078,1,0.11282756340505057
239460,0,0.02339191780383221
161485,1,0.15543394710607958
274567,0,0.0520943243230496
147114,0,0.056558682691985954
280881,0,0.04365469024165775
336467,0,0.04393582172246965
439110,0,0.03893114049040707
324237,0,0.03762191216012082
173814,1,0.11569940857697542
374579,1,0.10140411671238897
164000,0,0.058341532704691404
250816,1,0.10806924417925429
309396,0,0.0715827833265874
121803,0,0.07074707269968258
206242,0,0.07572629629038341
102404,1,0.15342347372030096
175373,0,0.04738875123817711
452590,0,0.0383438803952678
340466,0,0.042798335635789345
218844,0,0.033306875820222924
380786,0,0.07479931866569124
126264,0,0.05645305287838654
126541,1,0.1596294506783311
125615,0,0.05973040657274877
402462,0,0.07910727782237786
233657,0,0.058041208689500044
179237,1,0.16772461962281396
172499,1,0.18524316031452745
124361,0,0.031105641494098737
322100,0,0.04412681151955394
170298,1,0.10229482972256108
193929,0,0.0746175634868448
266411,1,0.1244537497665145
334360,0,0.06884603718453691
134599,1,0.082151554419966
390926,1,0.2846704016209486
115791,1,0.09202029993197018
422400,0,0.05787479219348828
248252,1,0.08766713889357544
425705,1,0.3125231348636069
334863,0,0.06454593236818168
117377,0,0.03543768508666818
283393,0,0.036101682042282764
344432,0,0.0712922829195551
255890,1,0.12716293952559565
441188,0,0.05574178806102923
265745,1,0.13725623984291213
114319,0,0.07061764396715302
402613,1,0.16459834987186636
216316,1,0.11842811727360211
338410,0,0.0599833281677333
